record_id	doi	article_path	article_sha256	article_bytes	xml_path	xml_sha256	xml_bytes	candidate_project_ids	metadata_path	metadata_sha256	input_path	input_sha256	input_bytes	graph_sha256	task_sha256	addon_sha256
P088	10.1136/bmjopen-2024-097598	corpus/1704-RA/doi_10.1136_bmjopen-2024-097598.md	21f3eb92df6f2e28b4fa4d44f0559ef20deb1192ab09cfe164c764142621f53d	48411	input/projects/1704-RA/papers/doi_10.1136_bmjopen-2024-097598.xml	a87ac588b161dea28c4808f78e62be6eaeef97d70ecc2d3322c22148caa5764f	96731	1704-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P088.json	b4ef80a9ae8b8f2543f92cf4d6c31b2d5196165390bffd72465c3a6506a8b2c7	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P088.md	804185ce218b47b2fba083b8a4a5cad8d2b52e3b8dff71fd0d8acd7ebd809707	68183	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P089	10.1136/bmjopen-2025-102509	corpus/1598-RA/doi_10.1136_bmjopen-2025-102509.md	56f910380217e3a4111bbe7e22132ea29c6a4330ae6d3b352b19edfb085eef2d	47716	input/projects/1598-RA/papers/doi_10.1136_bmjopen-2025-102509.xml	35e4a0b745d5da7d8ce6129b264d4d88b2404ec253704edc03a6901f245f5d6f	88850	1598-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P089.json	378e991221debc72be09124934de8ea8ae8d36267e13aca11babc75947b92176	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P089.md	5d8c2638cc36ac5b0e0544056ce4f6192dd9cdff353a5951672b26f0ac1cf26d	69598	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P090	10.1177/0272989x18765184	corpus/2015150/doi_10.1177_0272989x18765184.md	612915e78912f9c29ed34e87d88408d0f2582d6d01c9dee112c92fe8c4690b8f	38334	input/projects/2015150/papers/doi_10.1177_0272989x18765184.xml	282bd855497b9d23b9a0f3965f0d22fe6f8923cc26a85e0be344de53fa3728bf	90609	2015150	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P090.json	ee13ed71e69d2ef381c72adb1192dbbb4f051f53a36aa6ca71d19aae6641378b	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P090.md	6bf29b6eefce64a57aec42408157885f6f79fb212529b96961b887778844599c	55813	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P091	10.1177/0272989x19841587	corpus/2015150/doi_10.1177_0272989x19841587.md	2d50dd6b2baa6039032f778f7dfaba55c94a05a9f2c00413e4d5a5576dacbb37	62695	input/projects/2015150/papers/doi_10.1177_0272989x19841587.xml	bf0634600b4fadcce9cec6eafd1b6306052f2d6a672c22d5545acf4cc3486233	183101	2015150	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P091.json	c78bdf0fcae7151ed10a38522fed56c00178d38544c76edfea838afaeb9a65f3	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P091.md	edad666e92639e409929eca3159f6e713562804bef56eb59e05d008135b79419	80016	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P092	10.1177/0272989x211001859	corpus/20180280/doi_10.1177_0272989x211001859.md	d3ba83c8932d41d4b1ddc942e83eb80d5cb9ab67daf0d2263967d5823dd91f00	49985	input/projects/20180280/papers/doi_10.1177_0272989x211001859.xml	b3a288bb42e8fb1ae4cad1439d051ff5e147ac1d9198a3e3bf1543837a8656ab	94319	20180280	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P092.json	720d6ef990cc17e1bbe1ab8594e7bf48321aef71278f8234181adc15799411c3	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P092.md	49001efcae00aeae36201468972af895a206252eca86eedeb2af576ab448633a	67132	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P093	10.1177/0272989x251325828	corpus/341-RA/doi_10.1177_0272989x251325828.md	e4063e816586a8e5b950966bc16d953e8fd2607a99ce77d159343a9a43d3145b	42340	input/projects/341-RA/papers/doi_10.1177_0272989x251325828.xml	036bafe3f84a51fb7ddc2eb1b43dfb5d1f875d00818b0cfea54a6bd2b4138efe	92981	341-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P093.json	2d2d25eb40dded7685ca8590076d4a2a7d281ea2f0d79b2294a378e1fb71cb73	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P093.md	6d7f4bbcc4a9c8da14b6639df6dacc8c19a2b90b90d4569c97f1e9f0a147b840	61408	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P094	10.1186/s12889-018-5706-0	corpus/2013240/doi_10.1186_s12889-018-5706-0.md	a87301d2f9843a690a82156a6439327902948364a5d42df83c2150818f23262f	67215	input/projects/2013240/papers/doi_10.1186_s12889-018-5706-0.xml	f21b4164c581510faa98fd633e29092a877c5c182553214d492ddfc9c5be50e0	135663	2013240	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P094.json	fdaad018e04ab8877ef7dfc8e3bba6235f6db286315a62196fb5ad64191c31b6	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P094.md	eb61151d0dca1e02d173984060d77a9e4e3e69d0d7d19addae8a1dd61c752efe	86692	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P095	10.1186/s12955-017-0617-9	corpus/2014030/doi_10.1186_s12955-017-0617-9.md	025bf4d94deafd76836a36f85386dd1ed8eee4b927f54724add93d07d78eeb88	64738	input/projects/2014030/papers/doi_10.1186_s12955-017-0617-9.xml	5e8a4da0dcfa844f34aae703ea252ac63b2afd745aff370a0559b92af5133eda	96901	2014030	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P095.json	a12163f15a34d31bd1ddad2152540d2cd16c0f675fb0cbcb8d724ddf9d103208	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P095.md	903550681315d62ca9fc1a2280e327b008aebb0455215bb65307680742701103	81877	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P096	10.1186/s12955-019-1139-4	corpus/2016160/doi_10.1186_s12955-019-1139-4.md	96468a5ec21dbf5b6f786f3e1ad361d634d51544cd948fc9122eb68119eddf5d	47075	input/projects/2016160/papers/doi_10.1186_s12955-019-1139-4.xml	de2c61b533f0e1b219a80ee16bbf00de910ddf1e3ae187012d13d396c0672706	85632	2016160	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P096.json	121e28b108742eb06c3fab482c1b0957dd54964d91959b4b7ae0a6b855755480	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P096.md	134f422dcd13fe52e13e38bea9c9deeff189a7a22eea6e41489922ca7bf21fb2	66106	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P097	10.1186/s12955-020-01394-0	corpus/20180330/doi_10.1186_s12955-020-01394-0.md	8d250ffb8013236f7870be5a94b4dde2858c3dee9c4e4f682e183a2d9812ae15	45118	input/projects/20180330/papers/doi_10.1186_s12955-020-01394-0.xml	93b153f579a50047223ca5cfb2703056f406594057393acaa7c189b3fb17d9df	81742	20180330	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P097.json	a73707c1ca48de15fc74eb4307bb0e2ddc3270b1fb735f295d9c1310068c9044	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P097.md	e717e2cb4b1776e5ea77327d4e3302570bc3de33ecba17011e3daa33772c808d	64060	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P098	10.1186/s12955-020-01410-3	corpus/20170540/doi_10.1186_s12955-020-01410-3.md	6850f450b6257148971cbafb2b5edf2d5cb37424ccec061f735ce0d5d41d2aa8	47836	input/projects/20170540/papers/doi_10.1186_s12955-020-01410-3.xml	2e21faeeb695ed968a8a10eb5aeea4b699f9cb76bc9d1524fc25e36ae8bd53ce	88882	20170540	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P098.json	434a8ae45ea5398935ac0bbca4333e913423808c3ccbbf82d1267ab45f9ce8e5	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P098.md	90503f192025ded777c554a80a903563df54cb30caa917b69fa8a6cace51da7c	67497	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P099	10.1186/s12955-021-01771-3	corpus/20180330/doi_10.1186_s12955-021-01771-3.md	196ce19675e2f68c8b4d0609b111ab150d0610446f76b80ddc720e426f55e755	54332	input/projects/20180330/papers/doi_10.1186_s12955-021-01771-3.xml	a337a2cdd2075051fad56f7cef096df1b4ef8416e666216ba92e53a6ef7adafb	102626	20180330	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P099.json	3f912412a195ce8f044068c49bfd95911fc28f8a3f8b42a687fe75bc02c5c0f7	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P099.md	529e57c54804a4a4985880fa4bed4ae1bee3855953959313afd283a2acd02fe0	72706	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P100	10.1186/s12955-022-01989-9	corpus/2016220/doi_10.1186_s12955-022-01989-9.md	209283abeeae1c8a093dc950bb4818a5d88633d08160d2d163675feedf806a04	130037	input/projects/2016220/papers/doi_10.1186_s12955-022-01989-9.xml	fb4cda4696ba5cafbc14672878c18e66090efee71924d757d6bfe4eb94a3a249	192968	2016220	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P100.json	1158307cc281afc03d9e584a1c41253f1b2722bb4e19172d89be10f052ba7c92	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P100.md	756d6f06edabfb8d344014a79f0e821478cf501f3d1eb1851ab2d2d98c0e293a	147763	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P101	10.1186/s12955-022-01996-w	corpus/20180140/doi_10.1186_s12955-022-01996-w.md	c9dffe6ec38add6ccc58bd6db7acdfa367a47db3c9b57783046d620661f520fb	61492	input/projects/20180140/papers/doi_10.1186_s12955-022-01996-w.xml	61c64b847e8c56d5c27521cb5772a4eda4ac73333664914540f9499b728afc36	108074	20180140	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P101.json	6b069283f7995a38fd01b1b60c11902ef9ef224947fbe54e6417eca54aabcf29	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P101.md	7422c721b2d3fe87102e57bd5c1eaefc861dab464c39b15ef0458a8663726ad6	80618	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P102	10.1186/s12955-022-02031-8	corpus/20190360/doi_10.1186_s12955-022-02031-8.md	a9ce9d98d6772f8ca2c8259be4b7241093c38ab84eef10fb7e0b5ec909864ba8	37525	input/projects/20190360/papers/doi_10.1186_s12955-022-02031-8.xml	73f8279c19c9274f9596922292daaec60589578bbe50ba34a55372d0cf43b489	71673	20190360	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P102.json	c47647524e3ac78b505ab4081ebf1bc8795af1599f7e5a907a897f6a019a9ba0	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P102.md	2333b4a7f5dfffc59ca05f200bd8783593882847d47200a02666aab45ccb797e	54971	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P103	10.1186/s12955-023-02131-z	corpus/2016230/doi_10.1186_s12955-023-02131-z.md	b2083bc30a6caf142e5ea44beb9a49f3d4bfb500e10f6c8158ee2dfdc88eee01	50150	input/projects/2016230/papers/doi_10.1186_s12955-023-02131-z.xml	f315300c429496213613038bf407ec80dc8350cba23bcbf1510e29309b02eb39	91224	2016230	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P103.json	c266d4e65a3adecc862f8c1894cf80fdde3624576602335625f305b8dbe3f360	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P103.md	74d7b9327e47edd8dd964bb44e2f39aa672b0b6b04ba70deca6066c920d9f439	71385	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P104	10.1186/s12955-023-02144-8	corpus/20180030R1/doi_10.1186_s12955-023-02144-8.md	4751d9ab38892ef830f5ae1ab94182ed96f643ae720b545fb4b4f1f1cdfd7832	72829	input/projects/20180030R1/papers/doi_10.1186_s12955-023-02144-8.xml	631e5e551be190236ccc346cbf4a486ebaf4aaa068cdc774cac32a7be2c87fe3	124512	20180030R1	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P104.json	01827e3fe654b6618ed83e714104ebb64bb75da1818255c026a2d03750a15a9b	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P104.md	1d3a8c6fe36c577d437f86c7903b1db5a08e2ae384d56a604e809b72cf8620db	92718	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P105	10.1186/s12955-023-02177-z	corpus/333-RA/doi_10.1186_s12955-023-02177-z.md	da767530ccafa9572fb9983794d0964e7287e5a70c13a6960ec7a9413aa135dd	44049	input/projects/333-RA/papers/doi_10.1186_s12955-023-02177-z.xml	ab1641d76d7a6c1330f39fa9203749d912a9d135fa574edf24ba28c5dd4c2b70	84711	333-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P105.json	50a6e9e1492f039b5b1d481e50f64ba179c749fd0a4b07e268b78051e4d4ab45	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P105.md	33042b1a00897f8a9df8ec9f757778f6cc48a83ebf612c6274016d431a8d14fa	65014	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P106	10.1186/s12955-023-02207-w	corpus/20190690/doi_10.1186_s12955-023-02207-w.md	6631e86a3d8ebc116dfd697dcd2bf677854c1f796e4a5e63a732ffc1480a89e9	82335	input/projects/20190690/papers/doi_10.1186_s12955-023-02207-w.xml	e33dfe9c55198e6b76f209353725364f024771d6b23a5d7b076a413d47965aa7	138911	20190690	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P106.json	ae5e7c7285a9b04ead819241ab241977f6477c7a7aaa66d997744cf2ffedc90a	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P106.md	85451e554c3856036b335210757ac3ce5ddccb33b0fe3250b491812e39872eb4	99388	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P107	10.1186/s12955-024-02271-w	corpus/304-PHD/doi_10.1186_s12955-024-02271-w.md	291a604a17e5ec303c5255f086e3eaa55f16c0255d2975f01af17b56b823f060	125516	input/projects/304-PHD/papers/doi_10.1186_s12955-024-02271-w.xml	59e62ecd0e11fd4edab1abe87f830fd33f578a81ac16790591ed370542118ba4	385766	304-PHD	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P107.json	8f5decaaeefb3e0cd4cb13611f1fc936c6ad3d17eea20af531bb2f328a57294a	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P107.md	73a8d36b5dfc07fd2400f1cf3dee7613d214926b12604661718f25c7f0d1a201	141573	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P108	10.1186/s12955-024-02290-7	corpus/364-RA/doi_10.1186_s12955-024-02290-7.md	9ee7dfff9c287e3c6dd4abab83be9d2f3d32ca4212aa8fae20b4b93c39a717f0	52978	input/projects/364-RA/papers/doi_10.1186_s12955-024-02290-7.xml	fb13012707bed41964a1dcf6534e56d0249fbada21ecd8660c7861914670a782	79053	364-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P108.json	da7b5c7898eb8986c99e145ded99d6c0a734b21f78755efa6fde608e4021ef35	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P108.md	f966a3d97d74a41b6c9117ec37135b05109943c287a9785ba497f553ae96628a	70956	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P109	10.1186/s12955-024-02305-3	corpus/343-RA/doi_10.1186_s12955-024-02305-3.md	757e1baa4498c9417d49250c5778c3779767e29089b5a2c1f1d4a0b177bb0748	88414	input/projects/343-RA/papers/doi_10.1186_s12955-024-02305-3.xml	53a202353447ead8b1e62678047d4d1a6f2ae9d490cf18587767d9d74ee5f6bc	138778	343-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P109.json	5cb5c88641e4b8ff27bf8499795e8b653d2aab7425940625dc8350f1b56ab7e7	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P109.md	ef0e54822a54c78aa4b988acced4c270d76261dcff55e5d71ab6724aebbb9e51	109063	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P110	10.1186/s12955-024-02323-1	corpus/341-RA/doi_10.1186_s12955-024-02323-1.md	0799a7ca241ea73db2689a91cd923cc608fd84703978215f058bca66c700cf9a	106425	input/projects/341-RA/papers/doi_10.1186_s12955-024-02323-1.xml	a08b55a1d4b1657da202fe74078fb8a245ce0657aa6667fbae16a5341363efec	149102	341-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P110.json	c110c37ee8411f7bb3b79e2890675956bd4264cf2d6a6831649c7354021fdd04	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P110.md	9c9c877470d68cfec36e9fd634427d569ab9825a32dadb2f9b07655afd9cfa0d	126672	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P111	10.1186/s12955-025-02397-5	corpus/344-VS/doi_10.1186_s12955-025-02397-5.md	add6f5d387ad5d4c5c3d26cbe761310c2b15985face76a3d4fe00073663cccc9	55922	input/projects/344-VS/papers/doi_10.1186_s12955-025-02397-5.xml	fcc9913210eae61725e4a78d9209882c8dde48cc82ad2ef206d5162ec2980ee3	81796	344-VS	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P111.json	df0b3419eff55400344d9161222949840addccd9f1e6e8605dd73e0a98222326	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P111.md	2a9bf50b63b9ff9037efc32d94fde7cc7d95ce716837a1a84666efd63fe55bbe	76070	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P112	10.1186/s13561-022-00374-y	corpus/2015200/doi_10.1186_s13561-022-00374-y.md	1c7fb39d9cffe89541b94fa518ae8afd94f822b4b2d8792b199dd741b9cc4580	56852	input/projects/2015200/papers/doi_10.1186_s13561-022-00374-y.xml	f6bf4223959913d08df7ab29e97c5b767e0307dc2c1f1f6b6c71cddb2b1fabef	121095	2015200	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P112.json	e29ccd89ff90f6712c69fe895e6589bc322ca1496eb3116b61e8464ff87a1058	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P112.md	654626e82a4018bf32512808d733ad02e75ca3f41bcf3822677ef8ff0e2b50d9	80332	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P113	10.1186/s13643-025-03060-2	corpus/1812-PHD/doi_10.1186_s13643-025-03060-2.md	72bb55d785c259cc3b8a0f55280c7236a9e472e08f5051779caff085bb636556	96276	input/projects/1812-PHD/papers/doi_10.1186_s13643-025-03060-2.xml	b48f6ba215560bfecea3fdb9c5173900c174b5c39d8a9e381af9e5b08a7ef95c	261000	1812-PHD	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P113.json	7e7638b24e126ee106bdd9e9fb6124b0b3f1eb35d35e7c3763730ebb1ebb41d3	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P113.md	d82db75d1b6ee05773d457c4ec5057e8c2f8e93e198b5019f2df2b253cec2446	115693	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P114	10.1186/s41687-021-00406-x	corpus/20180330/doi_10.1186_s41687-021-00406-x.md	fe477440530ace405a6cecf67757561a5949bdbe68b20b111c0161aec6b75e1c	60136	input/projects/20180330/papers/doi_10.1186_s41687-021-00406-x.xml	fefb959ab8191f9b11ed4670107f4cb10162e7d73e630d72edc6d296b437d41a	114239	20180330	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P114.json	ad41dc762554b2999629249160a49a7ef5eab13613ec0cc48419a6b1268a915a	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P114.md	b9cf664127279ea86844b93fbfdaeb73ccad557aa8b5a43aeff35668a9f4303a	78996	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P115	10.1186/s41687-025-00928-8	corpus/436-RA/doi_10.1186_s41687-025-00928-8.md	544b05d801a8cf385f60d4784e189a2bd1bb54e8148c9072199907de1e38775c	95266	input/projects/436-RA/papers/doi_10.1186_s41687-025-00928-8.xml	8f6cde5e90bff447e206991da4898d63631986fa3c8511ff92085dbfc5c8f19f	139828	436-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P115.json	576ae1ba8af528bde3abbddc35cdb5969ec1b212cb21ab004cb0bec30af7206b	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P115.md	5644eedda521fb96faf18d7cf12b32382dd24261c4b4289e8a78d303d33efa44	120205	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P116	10.1186/s41687-025-00985-z	corpus/1492-RA/doi_10.1186_s41687-025-00985-z.md	975b85316c338820d1694979d7df6a5fde53cfa68dc0bfab4a9609330c958d7f	49236	input/projects/1492-RA/papers/doi_10.1186_s41687-025-00985-z.xml	fce98ea320430f2ae1ed7406b846120079f5589b3d848ad012fe64c0168f7d1d	75294	1492-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P116.json	b323f2c7a085014318907b31314e667465b3babea28c7c682486713273db4901	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P116.md	ab5783aa7607ce344d0ff48a564755a489d26dde00f17ea01486275f15620f43	70973	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
