person_id	display_name	family_name	given_names	orcid	openalex_id	euroqol_member_id	member_affiliation	member_profile_url	membership_observed_date	is_project_leader	is_euroqol_member	identity_status	candidate_openalex_id	entity_kind
person:orcid:0000-0001-9610-8507	Chakib Nejjari	Nejjari	Chakib	0000-0001-9610-8507	A5025677569					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9749-1747	John Basmaji	Basmaji	John	0000-0001-9749-1747	A5007375599					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9784-6472	Dong Dong	Dong	Dong	0000-0001-9784-6472	A5100318622					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9937-4149	Le Ann Chen	Chen	Le Ann	0000-0001-9937-4149	A5003942201					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9949-9224	Minsu Ock	Ock	Minsu	0000-0001-9949-9224	A5066116202					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0001-9970-3045	Marko Ogorevc	Ogorevc	Marko	0000-0001-9970-3045	A5055015672					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0109-3283	Madelon B. Bronner	Bronner	Madelon B.	0000-0002-0109-3283	A5079763600					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0113-6917	Raoh‐Fang Pwu	Pwu	Raoh-Fang	0000-0002-0113-6917	A5023025376					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0115-9596	Espen Walderhaug	Walderhaug	Espen	0000-0002-0115-9596	A5078816855					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0122-0123	Kathleen Doherty	Doherty	Kathleen	0000-0002-0122-0123	A5023707610					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0138-9252	Renata Linertová	Linertová	Renata	0000-0002-0138-9252	A5004062547					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0177-0192	Jeonghoon Ahn	Ahn	Jeonghoon	0000-0002-0177-0192	A5005167530					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0178-7007	Jiaxing Zhang	Zhang	Jiaxing	0000-0002-0178-7007	A5100628332					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0245-9849	Francesco Malandrini	Malandrini	Francesco	0000-0002-0245-9849	A5083810753					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0273-824x	Sabine Siesling	Siesling	Sabine	0000-0002-0273-824x	A5075329771					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0360-3427	François Lamontagne	Lamontagne	Francois	0000-0002-0360-3427	A5037956429					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0377-3389	Carmen D. Dirksen	Dirksen	Carmen	0000-0002-0377-3389	A5055643997					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0412-4276	Bas Donkers	Donkers	Bas	0000-0002-0412-4276	A5033508635					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0457-2175	Fredrik Norström	Norström	Fredrik	0000-0002-0457-2175	A5069767747					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0476-8397	Werner Brouwer	Brouwer	Werner	0000-0002-0476-8397	A5053906209					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0484-1419	Rogier Donders	Donders	Rogier	0000-0002-0484-1419	A5017199089					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0525-8516	Andrew Simon Gilbert	Gilbert	Andrew S.	0000-0002-0525-8516	A5028331339					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0680-7353	Juan Carlos Rejón-Parrilla	Rejon-Parrilla	Juan Carlos	0000-0002-0680-7353	A5076030034					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0702-1715	Marian Sorin Paveliu	Paveliu	Marian Sorin	0000-0002-0702-1715	A5077743133					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-0918-7540	Kirsten Howard	Howard	Kirsten	0000-0002-0918-7540	A5077107645					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1000-4780	AM Garratt	Garratt	Andrew M.	0000-0002-1000-4780	A5079625782					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1002-2989	Robert Fowler	Fowler	Robert	0000-0002-1002-2989	A5101640408					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1175-2211	Caique de Melo do Espírito Santo	Espirito Santo	Caique de Melo do	0000-0002-1175-2211	A5042363960					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1323-4223	Xiuqin Xiong	Xiong	Xiuqin	0000-0002-1323-4223	A5089476882					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1332-0500	A. J. L. M. Geraerds	Geraerds	A. J. L. M.	0000-0002-1332-0500	A5065319610					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1336-5899	Annie Hawton	Hawton	Annie	0000-0002-1336-5899	A5055528451					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1387-8686	Olga Husson	Husson	Olga	0000-0002-1387-8686	A5062636955					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1433-818x	Verônica Souza Santos	Santos	Verônica Souza	0000-0002-1433-818x	A5086352962					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1502-0659	Lisa Wozniak	Wozniak	Lisa A	0000-0002-1502-0659	A5019279420					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1541-3989	Yolanda Ramallo‐Fariña	Ramallo-Fariña	Yolanda	0000-0002-1541-3989	A5066034131					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1633-2179	Lars Lindholm	Lindholm	Lars	0000-0002-1633-2179	A5019500608					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1686-4458	Katrina Williams	Williams	Katrina J	0000-0002-1686-4458	A5036875819					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1716-9123	Anouk S. Huberts	Huberts	Anouk S.	0000-0002-1716-9123	A5079012811					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-1998-9408	David Feeny	Feeny	David	0000-0002-1998-9408	A5035248555					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2013-6963	Sarah C. Smith	Smith	Sarah C	0000-0002-2013-6963	A5067989104					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2022-4939	Maggie Yu	Yu	Maggie	0000-0002-2022-4939	A5043862933					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2115-2447	Mark Harrison	Harrison	Mark	0000-0002-2115-2447	A5059399152					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2130-4420	Rod Middleton	Middleton	Rod	0000-0002-2130-4420	A5001251972					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2399-6942	Zhongyu Lang	Lang	Zhongyu	0000-0002-2399-6942	A5038625794					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2485-505x	Gebremedhin Beedemariam Gebretekle	Gebretekle	Gebremedhin Beedemariam	0000-0002-2485-505x	A5040701844					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2501-3057	Kelvin Chan	Chan	Kelvin K W	0000-0002-2501-3057	A5008282524					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2559-6483	Adam Martin	Martin	Adam	0000-0002-2559-6483	A5023608008					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2570-1685	Mona Aghdaee	Aghdaee	Mona	0000-0002-2570-1685	A5063120574					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2592-8310	Xiaodong Liu	Liu	Xiaodong	0000-0002-2592-8310	A5100374778					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2635-7484	Red Thaddeus D. Miguel	Miguel	Red Thaddeus D	0000-0002-2635-7484	A5067876565					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2739-6995	Jie Jiang	Jiang	Jie	0000-0002-2739-6995	A5010029872					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2791-9960	Gayathri S. Kumar	Kumar	Gayathri	0000-0002-2791-9960	A5042834834					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2862-2990	Claudio Jommi	Jommi	Claudio	0000-0002-2862-2990	A5071078329					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2874-8948	Simon Oczkowski	Oczkowski	Simon J W	0000-0002-2874-8948	A5088664027					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-2903-1631	Margaret S. Herridge	Herridge	Margaret	0000-0002-2903-1631	A5052266669					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3025-4066	Tasanee Braithwaite	Braithwaite	T	0000-0002-3025-4066	A5082582215					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3216-9076	Samar Farid	Farid	Samar F.	0000-0002-3216-9076	A5001251189					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3288-036x	Ekaterina Bogatyreva	Bogatyreva	Ekaterina	0000-0002-3288-036x	A5025954491					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3379-2433	Carina Persson	Persson	Carina	0000-0002-3379-2433	A5076665198					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3405-6577	Doha Achak	Achak	Doha	0000-0002-3405-6577	A5008093471					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3531-0389	Slavica Kochovska	Kochovska	Slavica	0000-0002-3531-0389	A5059680031					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3581-6451	Eskinder Eshetu Ali	Ali	Eskinder Eshetu	0000-0002-3581-6451	A5019890398					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3614-2401	Biruck Gashawbeza	Gashawbeza	Biruck	0000-0002-3614-2401	A5057552039					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3730-1996	Maciej Niewada	Niewada	Maciej	0000-0002-3730-1996	A5068277876					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3745-4060	J.﻿-﻿Matthias Graf von der Schulenburg	Graf von der Schulenburg	J-Matthias	0000-0002-3745-4060	A5018451810					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3797-949x	Fabianna Resende de Jesus‐Moraleida	de Jesus-Moraleida	Fabianna Resende	0000-0002-3797-949x	A5021624866					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3816-9106	Yuanyuan Gu	Gu	Yuanyuan	0000-0002-3816-9106	A5024956914					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-3948-6488	Péter L. Lakatos	Lakatos	Péter L	0000-0002-3948-6488	A5005601386					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4186-314x	Briony Dow	Dow	Briony	0000-0002-4186-314x	A5004840956					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4290-4863	Jessica Taranto	Taranto	Jessica	0000-0002-4290-4863	A5015914274					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4331-3141	Suzanne Polinder	Polinder	Suzanne	0000-0002-4331-3141	A5068551112					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4441-6687	Carlotta Varriale	Varriale	Carlotta	0000-0002-4441-6687	A5049309526					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4601-0955	Takashi Fukuda	Fukuda	Takashi	0000-0002-4601-0955	A5102876935					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4749-5536	Hoàng Văn Minh	Minh	Hoang Van	0000-0002-4749-5536	A5059651488					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4758-7588	Jonathan Nazari	Nazari	Jonathan L	0000-0002-4758-7588	A5076426425					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4832-7833	Simone Kreimeier	Kreimeier	Simone	0000-0002-4832-7833	A5033965888					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4867-929x	Bin Wu	Wu	Bin	0000-0002-4867-929x	A5101514432					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4875-5379	Karin Groothuis‐Oudshoorn	Groothuis-Oudshoorn	Catharina G M	0000-0002-4875-5379	A5044375482					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-4949-9303	P.P.M. Rood	Rood	Pleunie P. M.	0000-0002-4949-9303	A5009664731					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5332-5226	Renee Jones	Jones	Renee	0000-0002-5332-5226	A5066738880					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5373-410x	Pedro Serrano‐Aguilar	Serrano-Aguilar	Pedro	0000-0002-5373-410x	A5006980504					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5416-5658	Asmaa Azizi	Azizi	Asmaa	0000-0002-5416-5658	A5008347262					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5473-1592	Azhar Hussain	Hussain	Azhar	0000-0002-5473-1592	A5101501282					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5569-3188	M.J.M. Panneman	Panneman	Martien J.	0000-0002-5569-3188	A5000650976					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5599-2209	Natalie Carvalho	Carvalho	Natalie	0000-0002-5599-2209	A5083477903					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5626-8116	Lidia García‐Pérez	García-Pérez	Lidia	0000-0002-5626-8116	A5007295820					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5649-6768	Manuela Joore	Joore	Manuela	0000-0002-5649-6768	A5021404933					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5692-8882	Lee Constable	Constable	Lee	0000-0002-5692-8882	A5057363004					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5882-6070	Liying Zhang	Zhang	Liying	0000-0002-5882-6070	A5100357092					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-5956-8990	Maggie Abbassi	Abbassi	Maggie	0000-0002-5956-8990	A5032499712					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6012-2785	Jing Wu	Wu	Jing	0000-0002-6012-2785	A5051441138					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6048-521x	Sabrina Storgaard Sørensen	Sørensen	Sabrina Storgaard	0000-0002-6048-521x	A5101968333					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6095-2295	Valentin Brodszky	Brodszky	Valentin	0000-0002-6095-2295	A5034446187					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6143-1555	Allison Soprovich	Soprovich	Allison L.	0000-0002-6143-1555	A5019735060					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6182-499x	Fitsum Sebsibe Teni	Teni	Fitsum Sebsibe	0000-0002-6182-499x	A5087900341					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6213-5264	Niall D. Ferguson	Ferguson	Niall D	0000-0002-6213-5264	A5005422010					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6359-8797	Wolfgang Hoffmann	Hoffmann	Wolfgang	0000-0002-6359-8797	A5056236835					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6399-5741	Logan Trenaman	Trenaman	Logan	0000-0002-6399-5741	A5011858857					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6451-2713	Rachel O’Loughlin	O’Loughlin	Rachel	0000-0002-6451-2713	A5016874302					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6463-1106	Erik Buskens	Buskens	Erik	0000-0002-6463-1106	A5077488640					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6530-5513	François Lauzier	Lauzier	Francois	0000-0002-6530-5513	A5011601803					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6555-8916	Stephan Devriese	Devriese	Stephan	0000-0002-6555-8916	A5020919441					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6891-2650	Jie Jiang	Jiang	Jie	0000-0002-6891-2650						0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6952-7770	Shinichi Noto	Noto	Shinichi	0000-0002-6952-7770	A5042163989					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-6986-3969	Heike Jacobi	Jacobi	Heike	0000-0002-6986-3969	A5070361492					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7127-9462	Cathrine Mihalopoulos	Mihalopoulos	Cathrine	0000-0002-7127-9462	A5006657549					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7142-3364	Hilary Short	Short	Hilary	0000-0002-7142-3364	A5022113389					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7299-6594	Kirsten M. Fiest	Fiest	Kirsten M	0000-0002-7299-6594	A5048091736					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7302-7293	Frances Batchelor	Batchelor	Frances	0000-0002-7302-7293	A5060708607					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7319-7188	Jan Passchier	Passchier	Jan	0000-0002-7319-7188	A5026470404					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7375-4845	Hendramoorthy Maheswaran	Maheswaran	Hendramoorthy	0000-0002-7375-4845	A5033232150					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7753-4233	Hugh Gravelle	Gravelle	Hugh	0000-0002-7753-4233	A5018997782					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7797-4722	Samir Ahid	Ahid	Samir	0000-0002-7797-4722	A5022894428					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-7913-7274	Joanna Lawrence	Lawrence	Joanna	0000-0002-7913-7274	A5078078627					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8169-1645	Rupert Bourne	Bourne	R R A	0000-0002-8169-1645	A5045824020					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8222-0781	Kjeld Møller Pedersen	Pedersen	Kjeld Møller	0000-0002-8222-0781	A5006620707					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8229-4369	Hanish Kodali	Kodali	Hanish	0000-0002-8229-4369	A5084065579					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8249-7481	Fang‐Ju Lin	Lin	Fang- Ju	0000-0002-8249-7481	A5024055768					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8293-7061	Bram Rochwerg	Rochwerg	Bram	0000-0002-8293-7061	A5048385516					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8314-8259	Bin Wu	Wu	Bin	0000-0002-8314-8259	A5103219361					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8385-5965	Gang Chen	Chen	Gang	0000-0002-8385-5965	A5091495489					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8438-2901	Karen McLean	McLean	Karen	0000-0002-8438-2901	A5008464651					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8639-5191	Louis Niessen	Niessen	Louis	0000-0002-8639-5191	A5048876130					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8756-8699	Aírton Tetelbom Stein	Stein	Airton Tetelbom	0000-0002-8756-8699	A5038489315					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8773-2786	Carolien Verheij	Verheij	Carolien	0000-0002-8773-2786	A5028001428					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8859-926x	Udeni De Silva Perera	De Silva Perera	Udeni	0000-0002-8859-926x	A5053139067					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8931-4086	Kent Jason G. Cheng	Cheng	Kent Jason G	0000-0002-8931-4086	A5010785476					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-8934-7267	Natasha N. Ludwig	Ludwig	Natasha N	0000-0002-8934-7267	A5055501906					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9062-9624	Nur Melani Sari	Sari	Nur Melani	0000-0002-9062-9624	A5034380977					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9264-7797	Rebecca E. Mercer	Mercer	Rebecca E	0000-0002-9264-7797	A5035467493					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9362-0086	Brian Hung‐Hin Lang	Lang	Brian HH	0000-0002-9362-0086	A5065860606					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9455-0104	Morten Berg Jensen	Jensen	Morten Berg	0000-0002-9455-0104	A5014493050					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah	Iskandarsyah	Aulia	0000-0002-9526-6922	A5037744802					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9527-0577	Daniel J. Niven	Niven	Daniel J	0000-0002-9527-0577	A5016206619					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9625-6902	Christopher Smith	Smith	Christopher	0000-0002-9625-6902	A5035942115					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9768-5389	Aisha Moolla	Moolla	Aisha	0000-0002-9768-5389	A5071945598					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9853-1592	Ibtissam Youlyouz‐Marfak	Youlyouz-Marfak	Ibtissam	0000-0002-9853-1592	A5010461857					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0002-9891-8279	Yemi Oluboyede	Oluboyede	Yemi	0000-0002-9891-8279	A5056957640					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0131-1444	Annemieke de Groot	de Groot	Annemieke	0000-0003-0131-1444	A5006394311					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0221-9914	Abderraouf Hilali	Hilali	Abderraouf	0000-0003-0221-9914	A5053654153					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0239-7278	Alastair Gray	Gray	A	0000-0003-0239-7278	A5027337947					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0331-5182	M. Elizabeth Wilcox	Wilcox	M Elizabeth	0000-0003-0331-5182	A5082185641					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0370-4903	Wael Mohammed	Mohammed	Wael	0000-0003-0370-4903	A5037446166					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0517-7625	Yin Bun Cheung	Cheung	Yin Bun	0000-0003-0517-7625	A5000367184					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0519-509x	Adeladlew Kassie Netere	Netere	Adeladlew Kassie	0000-0003-0519-509x	A5064571617					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0545-1567	Chao‐Hsiun Tang	Tang	Chao-Hsiun	0000-0003-0545-1567	A5017550412					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0634-8756	Anika Rädke	Rädke	Anika	0000-0003-0634-8756	A5024031603					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0666-7431	Subash Sharma	Sharma	S	0000-0003-0666-7431	A5073996936					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0804-3307	Solomon Weldegebreal Asgedom	Asgedom	Solomon Weldegebreal	0000-0003-0804-3307	A5078486897					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-0851-8341	Karen Jones	Jones	Karen	0000-0003-0851-8341	A5044553114					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1026-570x	Silvia Evers	Evers	Silvia	0000-0003-1026-570x	A5010411606					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1071-0017	Espen Ajo Arnevik	Arnevik	Espen Ajo	0000-0003-1071-0017	A5082703972					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1079-5655	Emma Nauclér	Nauclér	Emma	0000-0003-1079-5655	A5061454592					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1200-9961	Stephanie C. E. Schuit	Schuit	Stephanie C. E.	0000-0003-1200-9961	A5052229575					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1231-1490	Henry T. Stelfox	Stelfox	Henry T	0000-0003-1231-1490	A5046035017					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1351-9170	Elizabeth Goodwin	Goodwin	Elizabeth	0000-0003-1351-9170	A5091619938					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1369-2483	David Meads	Meads	David	0000-0003-1369-2483	A5086640521					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1604-5353	Gurdas V. Singh	Singh	Gurdas	0000-0003-1604-5353	A5030616812					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1681-698x	Alison Fraser	Fraser	A	0000-0003-1681-698x	A5037111300					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1944-6777	Linetta B. Koppert	Koppert	Linetta B.	0000-0003-1944-6777	A5085458371					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-1988-1250	David C. Currow	Currow	David C.	0000-0003-1988-1250	A5007993808					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-2029-6331	Valerie Sung	Sung	Valerie	0000-0003-2029-6331	A5017249857					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-2290-0205	Kim Bảo Giang	Giang	Kim Bao	0000-0003-2290-0205	A5091415159					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-2359-6823	Yong Yi Lee	Lee	Yong Yi	0000-0003-2359-6823	A5080595847					0	0	AUTHOR_EXTERNAL_ID		PERSON
