person_id	name	name_type	source
person:orcid:0000-0002-9062-9624	Nur Melani Sari	PUBLICATION_NAME	doi:10.1186/s12955-021-01889-4
person:orcid:0000-0002-9264-7797	Rebecca E Mercer	PUBLICATION_NAME	doi:10.3390/curroncol32060308
person:orcid:0000-0002-9264-7797	Rebecca E. Mercer	PUBLICATION_NAME	doi:10.3390/curroncol32110645
person:orcid:0000-0002-9362-0086	Brian HH Lang	PUBLICATION_NAME	doi:10.1186/s12955-023-02177-z
person:orcid:0000-0002-9455-0104	Morten Berg Jensen	PUBLICATION_NAME	doi:10.1007/s40258-021-00639-3
person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah	PUBLICATION_NAME	doi:10.1007/s11136-016-1445-9
person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah	PUBLICATION_NAME	doi:10.1007/s40273-017-0538-9
person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah	PUBLICATION_NAME	doi:10.1186/s12889-018-5706-0
person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah	PUBLICATION_NAME	doi:10.1371/journal.pone.0197098
person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah	PUBLICATION_NAME	doi:10.1371/journal.pone.0200966
person:orcid:0000-0002-9527-0577	Daniel J Niven	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0002-9625-6902	Christopher Smith	PUBLICATION_NAME	doi:10.1016/j.pecinn.2025.100421
person:orcid:0000-0002-9625-6902	Christopher Smith	PUBLICATION_NAME	doi:10.1186/s12891-024-07304-5
person:orcid:0000-0002-9768-5389	Aisha Moolla	PUBLICATION_NAME	doi:10.1007/s10198-025-01769-4
person:orcid:0000-0002-9853-1592	Ibtissam Youlyouz-Marfak	PUBLICATION_NAME	doi:10.1007/s11136-025-03930-1
person:orcid:0000-0002-9891-8279	Yemi Oluboyede	PUBLICATION_NAME	doi:10.1007/s10198-022-01481-7
person:orcid:0000-0002-9891-8279	Yemi Oluboyede	PUBLICATION_NAME	doi:10.1186/s12955-023-02144-8
person:orcid:0000-0003-0131-1444	Annemieke de Groot	PUBLICATION_NAME	doi:10.1007/s11136-021-03069-9
person:orcid:0000-0003-0221-9914	Abderraouf Hilali	PUBLICATION_NAME	doi:10.1007/s11136-025-03930-1
person:orcid:0000-0003-0239-7278	A Gray	PUBLICATION_NAME	doi:10.1038/s41433-023-02860-x
person:orcid:0000-0003-0331-5182	M Elizabeth Wilcox	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0003-0370-4903	Wael Mohammed	PUBLICATION_NAME	doi:10.1007/s10198-022-01481-7
person:orcid:0000-0003-0517-7625	Yin Bun Cheung	PUBLICATION_NAME	doi:10.1007/s40273-025-01519-7
person:orcid:0000-0003-0519-509x	Adeladlew Kassie Netere	PUBLICATION_NAME	doi:10.1186/s41687-025-00928-8
person:orcid:0000-0003-0545-1567	Chao-Hsiun Tang	PUBLICATION_NAME	doi:10.1371/journal.pone.0209344
person:orcid:0000-0003-0545-1567	Chao-Hsiun Tang	PUBLICATION_NAME	doi:10.1371/journal.pone.0305983
person:orcid:0000-0003-0634-8756	Anika Rädke	PUBLICATION_NAME	doi:10.1007/s12311-023-01597-3
person:orcid:0000-0003-0634-8756	Anika Rädke	PUBLICATION_NAME	doi:10.1007/s12311-024-01657-2
person:orcid:0000-0003-0666-7431	S Sharma	PUBLICATION_NAME	doi:10.1038/s41433-023-02860-x
person:orcid:0000-0003-0804-3307	Solomon Weldegebreal Asgedom	PUBLICATION_NAME	doi:10.1186/s12955-025-02421-8
person:orcid:0000-0003-0851-8341	Karen Jones	PUBLICATION_NAME	doi:10.1007/s10198-021-01306-z
person:orcid:0000-0003-1026-570x	Silvia Evers	PUBLICATION_NAME	doi:10.3389/fpsyg.2023.1175402
person:orcid:0000-0003-1071-0017	Espen Ajo Arnevik	PUBLICATION_NAME	doi:10.1186/s41687-020-00247-0
person:orcid:0000-0003-1079-5655	Emma Nauclér	PUBLICATION_NAME	doi:10.1136/bmjopen-2020-048176
person:orcid:0000-0003-1079-5655	Emma Nauclér	PUBLICATION_NAME	doi:10.2196/27669
person:orcid:0000-0003-1200-9961	Stephanie C. E. Schuit	PUBLICATION_NAME	doi:10.3390/nu16162591
person:orcid:0000-0003-1231-1490	Henry T Stelfox	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0003-1351-9170	Elizabeth Goodwin	PUBLICATION_NAME	doi:10.1007/s11136-026-04229-5
person:orcid:0000-0003-1369-2483	David Meads	PUBLICATION_NAME	doi:10.1007/s10198-023-01569-8
person:orcid:0000-0003-1604-5353	Gurdas Singh	PUBLICATION_NAME	doi:10.1007/s40273-025-01550-8
person:orcid:0000-0003-1681-698x	A Fraser	PUBLICATION_NAME	doi:10.1038/s41433-023-02860-x
person:orcid:0000-0003-1944-6777	Linetta B. Koppert	PUBLICATION_NAME	doi:10.3390/cancers16111952
person:orcid:0000-0003-1988-1250	David C. Currow	PUBLICATION_NAME	doi:10.1007/s11136-024-03817-7
person:orcid:0000-0003-2029-6331	Valerie Sung	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:orcid:0000-0003-2290-0205	Kim Bao Giang	PUBLICATION_NAME	doi:10.1007/s11136-020-02469-7
person:orcid:0000-0003-2359-6823	Yong Yi Lee	PUBLICATION_NAME	doi:10.1007/s11136-023-03372-7
person:orcid:0000-0003-2449-2516	Anthea Sutton	PUBLICATION_NAME	doi:10.1007/s40273-025-01550-8
person:orcid:0000-0003-2513-8957	Nicolas Bouckaert	PUBLICATION_NAME	doi:10.1007/s41669-022-00353-3
person:orcid:0000-0003-2533-0818	Adovich S Rivera	PUBLICATION_NAME	doi:10.1007/s11136-022-03143-w
person:orcid:0000-0003-2798-4735	Weidong Huang	PUBLICATION_NAME	doi:10.1007/s40273-022-01216-9
person:orcid:0000-0003-2798-4735	Weidong Huang	PUBLICATION_NAME	doi:10.1186/s12955-023-02131-z
person:orcid:0000-0003-2802-2810	Katie Churchill	PUBLICATION_NAME	doi:10.1186/s12955-023-02207-w
person:orcid:0000-0003-2902-1641	Ileana Gabriela Niculescu-Aron	PUBLICATION_NAME	doi:10.1007/s10198-022-01481-7
person:orcid:0000-0003-2902-1641	Ileana Gabriela Niculescu-Aron	PUBLICATION_NAME	doi:10.1186/s12955-023-02144-8
person:orcid:0000-0003-3017-2770	Harriet Hiscock	PUBLICATION_NAME	doi:10.1007/s11136-025-03990-3
person:orcid:0000-0003-3017-2770	Harriet Hiscock	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:orcid:0000-0003-3017-2770	Harriet Hiscock	PUBLICATION_NAME	doi:10.1007/s11136-026-04246-4
person:orcid:0000-0003-3017-2770	Harriet Hiscock	PUBLICATION_NAME	doi:10.1007/s40273-023-01330-2
person:orcid:0000-0003-3017-2770	Harriet Hiscock	PUBLICATION_NAME	doi:10.1007/s40273-024-01354-2
person:orcid:0000-0003-3017-2770	Harriet Hiscock	PUBLICATION_NAME	doi:10.3390/children10101604
person:orcid:0000-0003-3017-2770	Harriet Hiscock	PUBLICATION_NAME	doi:10.3390/children8080714
person:orcid:0000-0003-3113-3079	Eliza Brożek-Mądry	PUBLICATION_NAME	doi:10.1007/s11136-025-04077-9
person:orcid:0000-0003-3121-6050	Stavros Petrou	PUBLICATION_NAME	doi:10.1186/s41687-023-00560-4
person:orcid:0000-0003-3121-6050	Stavros Petrou	PUBLICATION_NAME	doi:10.1186/s41687-024-00761-5
person:orcid:0000-0003-3187-2007	Yu Fang	PUBLICATION_NAME	doi:10.1007/s40273-022-01216-9
person:orcid:0000-0003-3265-0262	Jennifer Faber	PUBLICATION_NAME	doi:10.1007/s12311-023-01597-3
person:orcid:0000-0003-3265-0262	Jennifer Faber	PUBLICATION_NAME	doi:10.1007/s12311-024-01657-2
person:orcid:0000-0003-3274-0292	Gabrielle Conecker	PUBLICATION_NAME	doi:10.1007/s11136-026-04223-x
person:orcid:0000-0003-3483-5658	Xiaoyan Yang	PUBLICATION_NAME	doi:10.1136/bmjopen-2025-102509
person:orcid:0000-0003-3550-990x	Saskia Knies	PUBLICATION_NAME	doi:10.1007/s40273-025-01476-1
person:orcid:0000-0003-3571-3871	Oleksa G Rewa	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0003-3619-5367	Todd A. Lee	PUBLICATION_NAME	doi:10.1007/s11136-020-02712-1
person:orcid:0000-0003-3621-1339	Elmadani Saad	PUBLICATION_NAME	doi:10.1007/s11136-025-03930-1
person:orcid:0000-0003-3633-6596	Sean M Bagshaw	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:orcid:0000-0003-3634-7906	Dinah S Reddihough	PUBLICATION_NAME	doi:10.1007/s11136-026-04223-x
person:orcid:0000-0003-3705-5323	Melissa K Licari	PUBLICATION_NAME	doi:10.1007/s11136-026-04223-x
person:orcid:0000-0003-3897-2908	Karen Wills	PUBLICATION_NAME	doi:10.1007/s11136-026-04230-y
person:orcid:0000-0003-3906-2316	Vladimir Sergeevich Gordeev	PUBLICATION_NAME	doi:10.1136/bmjopen-2024-084440
person:orcid:0000-0003-3941-4553	Azhar Hussain	PUBLICATION_NAME	doi:10.1007/s41669-023-00437-8
person:orcid:0000-0003-4007-8243	Diana Truong	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:orcid:0000-0003-4196-8686	Eric HM Tang	PUBLICATION_NAME	doi:10.1186/s12955-023-02177-z
person:orcid:0000-0003-4212-2658	V Tripathi	PUBLICATION_NAME	doi:10.1038/s41433-023-02860-x
person:orcid:0000-0003-4380-620x	Susan M Jack	PUBLICATION_NAME	doi:10.1136/bmjopen-2024-097598
person:orcid:0000-0003-4392-6850	Miguel A Perez-Sousa	PUBLICATION_NAME	doi:10.1007/s11136-019-02115-x
person:orcid:0000-0003-4392-760x	Da Feng	PUBLICATION_NAME	doi:10.1007/s40273-022-01216-9
person:orcid:0000-0003-4402-9211	Axel Mühlbacher	PUBLICATION_NAME	doi:10.1007/s11136-020-02712-1
person:orcid:0000-0003-4479-8950	Irina Cleemput	PUBLICATION_NAME	doi:10.1007/s41669-022-00353-3
person:orcid:0000-0003-4509-1308	Xiaoyu Xi	PUBLICATION_NAME	doi:10.1007/s40273-022-01216-9
person:orcid:0000-0003-4535-442x	Ashwini De Silva	PUBLICATION_NAME	doi:10.1007/s40273-025-01493-0
person:orcid:0000-0003-4535-442x	Ashwini De Silva	PUBLICATION_NAME	doi:10.1371/journal.pone.0302886
person:orcid:0000-0003-4535-442x	Ashwini De Silva	PUBLICATION_NAME	doi:10.1371/journal.pone.0319227
person:orcid:0000-0003-4609-3911	Janice Connell	PUBLICATION_NAME	doi:10.1007/s10198-021-01306-z
person:orcid:0000-0003-4609-3911	Janice Connell	PUBLICATION_NAME	doi:10.1007/s11136-020-02718-9
person:orcid:0000-0003-4780-8333	Leona Kosowicz	PUBLICATION_NAME	doi:10.1007/s40271-023-00647-6
person:orcid:0000-0003-4793-9026	Ângela Jornada Ben	PUBLICATION_NAME	doi:10.1007/s40273-024-01404-9
person:orcid:0000-0003-4833-5937	Tanja Schmitz-Hübsch	PUBLICATION_NAME	doi:10.1007/s12311-023-01597-3
person:orcid:0000-0003-4833-5937	Tanja Schmitz-Hübsch	PUBLICATION_NAME	doi:10.1007/s12311-024-01657-2
person:orcid:0000-0003-4833-7967	Cristina Valcárcel-Nazco	PUBLICATION_NAME	doi:10.3390/ijerph19138208
person:orcid:0000-0003-4871-1840	Qingqing Chai	PUBLICATION_NAME	doi:10.1186/s12955-023-02131-z
person:orcid:0000-0003-4933-9569	Ari Samaranayaka	PUBLICATION_NAME	doi:10.1186/s13643-025-03060-2
person:orcid:0009-0000-4173-3487	Peiwen Jiang	PUBLICATION_NAME	doi:10.1007/s40271-025-00735-9
person:orcid:0009-0001-2704-5044	JayEtta Hecker	PUBLICATION_NAME	doi:10.1007/s11136-026-04223-x
person:orcid:0009-0002-6616-3657	Yaqin Li	PUBLICATION_NAME	doi:10.1007/s10198-024-01710-1
person:orcid:0009-0003-3441-7795	Rahul K Desai	PUBLICATION_NAME	doi:10.3390/curroncol32060308
person:orcid:0009-0003-4264-0946	Giovanni Andrulli	PUBLICATION_NAME	doi:10.1007/s41669-024-00486-7
person:orcid:0009-0003-6953-6997	Curtis Y L Yeung	PUBLICATION_NAME	doi:10.3390/curroncol32060308
person:orcid:0009-0004-5019-9094	Angela Zhao	PUBLICATION_NAME	doi:10.1186/s12955-023-02131-z
person:orcid:0009-0005-4800-6182	Rebecca Hommer	PUBLICATION_NAME	doi:10.1007/s11136-026-04223-x
person:orcid:0009-0005-5260-4652	Giselle Abangma	PUBLICATION_NAME	doi:10.1177/0272989x251380556
person:orcid:0009-0006-5595-0419	Mary Wojnaroski	PUBLICATION_NAME	doi:10.1007/s11136-026-04223-x
person:orcid:0009-0007-1555-7169	Aleksandra Dudzisz	PUBLICATION_NAME	doi:10.1007/s11136-025-04077-9
person:orcid:0009-0007-3558-3946	Noëlle J. M. C. Vrancken Peeters	PUBLICATION_NAME	doi:10.3390/cancers16111952
person:orcid:0009-0008-6782-4182	Yanming Lu	PUBLICATION_NAME	doi:10.1007/s10198-024-01710-1
person:orcid:0009-0009-2934-8362	Yasmin Brasileiro de Souza	PUBLICATION_NAME	doi:10.1007/s10198-025-01770-x
person:orcid:0009-0009-4958-1276	Nadja Alexandrov	PUBLICATION_NAME	doi:10.3390/nu16162591
person:orcid:0009-0009-9829-5647	Laura Brand	PUBLICATION_NAME	doi:10.1007/s11136-021-03007-9
group:quokka-project-team	On behalf of the QUOKKA (Quality of Life in Kids: Key Evidence for Decision Makers in Australia) Team	PUBLICATION_NAME	doi:10.1007/s40273-024-01379-7
group:quokka-project-team	the QUOKKA (Quality of Life in Kids: Key Evidence for Decision Makers in Australia) Team	PUBLICATION_NAME	doi:10.1007/s40273-024-01382-y
person:author:b27c6ab473e42c53	Ruinan Xie	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d	Ziran Yin	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:eqmember:17787	Abraham G. Welie	PUBLICATION_NAME	doi:10.1007/s10198-021-01412-y
person:eqmember:17787	Abraham Gebregziabiher Welie	OPENALEX_NAME	doi:10.1007/s10198-021-01412-y
person:eqmember:17795	Arto Ohinmaa	PUBLICATION_NAME	doi:10.1016/j.jval.2024.11.006
person:eqmember:17795	Arto Öhinmaa	OPENALEX_NAME	doi:10.1016/j.jval.2024.11.006
person:eqmember:17803	Bernhard Michalowsky	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2168
person:eqmember:17805	Bram Roudijk	PUBLICATION_NAME	doi:10.1007/s10198-025-01892-2
person:eqmember:17805	Bram Roudijk	PUBLICATION_NAME	doi:10.1016/j.jval.2019.10.006
person:eqmember:17805	Bram Roudijk	PUBLICATION_NAME	doi:10.1016/j.jval.2024.05.016
person:eqmember:17805	Bram Roudijk	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:eqmember:17805	Bram Roudijk	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.014
person:eqmember:17805	Bram Roudijk	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:17805	Bram Roudijk	PUBLICATION_NAME	doi:10.1016/j.socscimed.2021.114519
person:eqmember:17805	Bram Roudijk	PUBLICATION_NAME	doi:10.1177/0272989x261446644
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1007/s40273-024-01379-7
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1007/s40273-024-01382-y
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.015
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1016/j.jval.2025.09.009
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1016/j.ssmqr.2024.100398
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1016/j.vhri.2024.101045
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.1136/archdischild-2025-329475
person:eqmember:17807	Brendan Mulhern	PUBLICATION_NAME	doi:10.21203/rs.3.rs-2423517/v1
person:eqmember:17815	Chris Sampson	PUBLICATION_NAME	doi:10.1002/hec.4863
person:eqmember:17817	Claire Gudex	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.014
person:eqmember:17819	Clara Mukuria	PUBLICATION_NAME	doi:10.1007/s10198-021-01412-y
person:eqmember:17819	Clara Mukuria	PUBLICATION_NAME	doi:10.1016/j.jval.2024.03.002
person:eqmember:17819	Clara Mukuria	PUBLICATION_NAME	doi:10.1016/j.jval.2024.05.007
person:eqmember:17819	Clara Mukuria	PUBLICATION_NAME	doi:10.1016/j.jval.2024.12.003
person:eqmember:17819	Clara Mukuria	PUBLICATION_NAME	doi:10.1186/s12955-026-02578-w
person:eqmember:17819	Clara Mukuria	PUBLICATION_NAME	doi:10.1186/s12955-026-02581-1
person:eqmember:17819	Clara Mukuria	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:eqmember:17823	David Parkin	PUBLICATION_NAME	doi:10.1002/hec.4863
person:eqmember:17831	Dominik Golicki	PUBLICATION_NAME	doi:10.1016/j.jval.2020.03.019
person:eqmember:17831	Dominik Golicki	PUBLICATION_NAME	doi:10.1016/j.jval.2022.05.013
person:eqmember:17835	Eleanor Pullenayegum	PUBLICATION_NAME	doi:10.1016/j.jval.2024.05.016
person:eqmember:17835	Eleanor Pullenayegum	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:eqmember:17837	Elly Stolk	PUBLICATION_NAME	doi:10.1007/s10198-021-01412-y
person:eqmember:17837	Elly Stolk	PUBLICATION_NAME	doi:10.1007/s10198-023-01647-x
person:eqmember:17837	Elly Stolk	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:17837	Elly Stolk	PUBLICATION_NAME	doi:10.1016/j.jval.2019.06.008
person:eqmember:17837	Elly Stolk	PUBLICATION_NAME	doi:10.1016/j.jval.2020.05.004
person:eqmember:17837	Elly Stolk	OPENALEX_NAME	doi:10.1016/j.vhri.2025.101121
person:eqmember:17837	Stolk E	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101121
person:eqmember:17841	Ernest H. Law	PUBLICATION_NAME	doi:10.1016/j.jval.2020.03.019
person:eqmember:17845	F Rencz	OPENALEX_NAME	doi:10.1177/0272989x261446644
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2020.03.019
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2024.03.2195
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2024.12.003
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2160
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2025.05.015
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2025.09.009
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2025.11.005
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2026.01.001
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1016/j.jval.2026.02.013
person:eqmember:17845	Fanni Rencz	PUBLICATION_NAME	doi:10.1177/0272989x261446644
person:eqmember:17847	Fatima Al Sayah	PUBLICATION_NAME	doi:10.1016/j.jval.2024.11.006
person:eqmember:17847	Fatima Al Sayah	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.003
person:eqmember:17849	Federico Augustovski	PUBLICATION_NAME	doi:10.1016/j.jval.2020.05.004
person:eqmember:17849	Federico Augustovski	PUBLICATION_NAME	doi:10.1186/s12955-026-02581-1
person:eqmember:17851	Feng Xie	PUBLICATION_NAME	doi:10.1016/j.jval.2025.02.001
person:eqmember:17851	Feng Xie	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:17855	Fredrick Dermawan Purba	PUBLICATION_NAME	doi:10.1016/j.jval.2024.12.003
person:eqmember:17855	Fredrick Dermawan Purba	OPENALEX_NAME	doi:10.1016/j.vhri.2025.101121
person:eqmember:17855	Fredrick Dermawan Purba	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101543
person:eqmember:17855	Fredrick Dermawan Purba	PUBLICATION_NAME	doi:10.1177/0272989x261446644
person:eqmember:17855	Purba FD	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101121
person:eqmember:17861	G.J. Bonsel	PUBLICATION_NAME	doi:10.1016/j.burns.2020.08.015
person:eqmember:17861	Gouke Bonsel	PUBLICATION_NAME	doi:10.1016/j.jval.2019.06.008
person:eqmember:17861	Gouke J. Bonsel	OPENALEX_NAME	doi:10.1016/j.burns.2020.08.015
person:eqmember:17861	Gouke J. Bonsel	OPENALEX_NAME	doi:10.1016/j.jval.2019.06.008
person:eqmember:17867	Henry Bailey	PUBLICATION_NAME	doi:10.1016/j.jval.2024.05.016
person:eqmember:17875	Busschbach JJV	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101121
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1007/s10198-023-01647-x
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1007/s10198-024-01669-z
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1007/s11136-024-03669-1
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1016/j.jval.2019.06.008
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1016/j.vhri.2025.101501
person:eqmember:17875	Jan J.V. Busschbach	OPENALEX_NAME	doi:10.1007/s10198-023-01647-x
person:eqmember:17875	Jan J.V. Busschbach	OPENALEX_NAME	doi:10.1007/s10198-024-01669-z
person:eqmember:17875	Jan J.V. Busschbach	OPENALEX_NAME	doi:10.1007/s11136-024-03669-1
person:eqmember:17875	Jan J.V. Busschbach	OPENALEX_NAME	doi:10.1016/j.jval.2019.06.008
person:eqmember:17875	Jan J.V. Busschbach	OPENALEX_NAME	doi:10.1016/j.vhri.2025.101121
person:eqmember:17875	Jan J.V. Busschbach	OPENALEX_NAME	doi:10.1016/j.vhri.2025.101501
person:eqmember:17875	Jan J.V. Busschbach	PUBLICATION_NAME	doi:10.22541/au.169215780.00019852/v1
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.1016/j.jval.2021.12.014
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.36469/001c.145813
person:eqmember:17879	Jeffrey A. Johnson	PUBLICATION_NAME	doi:10.1016/j.jval.2024.11.006
person:eqmember:17879	Jeffrey Johnson	OPENALEX_NAME	doi:10.1016/j.jval.2024.11.006
person:eqmember:17881	Jennifer Jelsma	PUBLICATION_NAME	doi:10.1016/j.vhri.2021.09.007
person:eqmember:17885	John Brazier	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:eqmember:17893	Juan M. Ramos-Goñi	PUBLICATION_NAME	doi:10.1016/j.jval.2021.10.013
person:eqmember:17893	Juan M. Ramos-Goñi	PUBLICATION_NAME	doi:10.1016/j.jval.2025.01.020
person:eqmember:17893	Juan Manuel Ramos-Goni	PUBLICATION_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:17893	Juan Manuel Ramos-Goñi	OPENALEX_NAME	doi:10.1016/j.jval.2014.11.005
person:eqmember:17893	Juan Manuel Ramos-Goñi	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:17893	Juan Manuel Ramos-Goñi	OPENALEX_NAME	doi:10.1016/j.jval.2021.10.013
person:eqmember:17893	Juan Manuel Ramos-Goñi	OPENALEX_NAME	doi:10.1016/j.jval.2025.01.020
person:eqmember:17893	Juan Manuel Ramos-Goñi	OPENALEX_NAME	doi:10.1016/j.jval.2025.07.016
person:eqmember:17893	Ramos-Goñi JM	PUBLICATION_NAME	doi:10.1016/j.jval.2014.11.005
person:eqmember:17895	J.A. Haagsma	PUBLICATION_NAME	doi:10.1016/j.burns.2020.08.015
person:eqmember:17895	Juanita A. Haagsma	OPENALEX_NAME	doi:10.1016/j.burns.2020.08.015
person:eqmember:17897	Kim Rand	PUBLICATION_NAME	doi:10.1007/s10198-023-01647-x
person:eqmember:17897	Kim Rand	OPENALEX_NAME	doi:10.1007/s11136-014-0897-z
person:eqmember:17897	Kim Rand	OPENALEX_NAME	doi:10.1016/j.jval.2014.11.005
person:eqmember:17897	Kim Rand	PUBLICATION_NAME	doi:10.1016/j.jval.2024.06.018
person:eqmember:17897	Rand-Hendriksen K	PUBLICATION_NAME	doi:10.1007/s11136-014-0897-z
person:eqmember:17897	Rand-Hendriksen K	PUBLICATION_NAME	doi:10.1016/j.jval.2014.11.005
person:eqmember:17901	Koonal Shah	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:17901	Koonal Shah	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:eqmember:17905	Kristina Ludwig	PUBLICATION_NAME	doi:10.12688/wellcomeopenres.21408.2
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2160
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1016/j.jval.2025.04.2168
person:eqmember:17920	Marcel F. Jonker	PUBLICATION_NAME	doi:10.1007/s10198-025-01892-2
person:eqmember:17920	Marcel F. Jonker	PUBLICATION_NAME	doi:10.1016/j.jocm.2024.100494
person:eqmember:17920	Marcel F. Jonker	PUBLICATION_NAME	doi:10.1016/j.jval.2024.05.016
person:eqmember:17924	Mark Oppe	OPENALEX_NAME	doi:10.1016/j.jval.2014.11.005
person:eqmember:17924	Mark Oppe	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:17924	Mark Oppe	PUBLICATION_NAME	doi:10.1016/j.jval.2019.06.008
person:eqmember:17924	Mark Oppe	PUBLICATION_NAME	doi:10.1016/j.jval.2021.10.013
person:eqmember:17924	Oppe M	PUBLICATION_NAME	doi:10.1016/j.jval.2014.11.005
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1007/s10198-024-01669-z
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1016/j.jval.2018.05.002
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1186/s12955-026-02581-1
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.22541/au.169215780.00019852/v1
person:eqmember:17934	Michał Jakubczyk	PUBLICATION_NAME	doi:10.1177/0272989x261446644
person:eqmember:17937	Milad Karimi	PUBLICATION_NAME	doi:10.1016/j.jval.2021.12.014
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s10198-023-01647-x
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s10198-024-01669-z
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s11136-024-03669-1
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1016/j.jval.2019.06.008
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1016/j.jval.2023.03.003
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1016/j.jval.2024.06.018
