record_id	source_record_id	paper_id	article_path	article_sha256	article_bytes	xml_path	xml_sha256	xml_bytes	coverage_reason	metadata_path	metadata_sha256	input_path	input_sha256	input_bytes	task_sha256	ontology_sha256	vocabulary_sha256	normalization_registry_sha256	normalization_aliases_sha256	metadata_repair	work_id	project_ids	pdf_path	pdf_sha256	pdf_bytes	metadata_source_paths	metadata_enrichment
V2-P206	G206	10.3390/curroncol32110645	corpus/1456-PD/doi_10.3390_curroncol32110645.md	c56fde022f3c5b0ab1a9fe9a206c95f38c6f711c734b82bb98778c78058e1ba4	58691	input/projects/1456-PD/papers/doi_10.3390_curroncol32110645.xml	19bfb2da63063cce642690b71bf45233c2d032a78b2f1268adc4ae45be9c9ed8	132272	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P206.json	0d4dc7929611b1cc3d1d55ea8f6cde877a4e39b5219a46877758afd9449da3f9	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P206.md	7846c11baa490af735877f3410714ba393ef0619d3a37ebb8fb72e4001eb6dc2	109921	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P207	G207	10.3390/ijerph19138208	corpus/2014210/doi_10.3390_ijerph19138208.md	5dae42e641feed0fa8449c8f63aaa090f50791ca29d3bf9be2d0b52c964d71b0	65099	input/projects/2014210/papers/doi_10.3390_ijerph19138208.xml	56e8f7ab1ffd8f0b506c020a3acf5ade9ec758b70677fb90e83991ac8a69103c	129386	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P207.json	2be5a7ea1aaa6acbd5166b3422a742d31842ec203cf803d4998e44bffe5f96f8	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P207.md	a5232d559b5787826930c457b8559e4bbf861f845160a8f18316ee39dab233f9	115142	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P208	G208	10.3390/nu16162591	corpus/460-RA/doi_10.3390_nu16162591.md	8b7cca005d2c1fa9631f3981fddf0945e20dfa67678fc845fd73f939bddb73a9	82631	input/projects/460-RA/papers/doi_10.3390_nu16162591.xml	0fade87af8a98ff93cbf0cf3d60981ebb34b5573ad26ccb5fbecacaae4a93312	172881	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P208.json	d3c1cc598f4be0b3414e126e073509ac6128360fab830030bec0ef56475d47fe	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P208.md	0f20f980a1f63f574cdbbf8d80c491c17d32f908749b2af77328c58b4218cf5c	134661	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P209	G209	10.4314/ahs.v23i4.63	corpus/20190670/doi_10.4314_ahs.v23i4.63.md	176cd4158f86738c029652d417fd23da62f2897e225b59b712d3b49fe229af24	69709	input/projects/20190670/papers/doi_10.4314_ahs.v23i4.63.xml	ed35ad6817d6e0526eee5e96cf148bdda30c7960a9ffdc20a62ece6ba1fe2a49	115077	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P209.json	8273baac67f1e77055f86e5ce7f4d4247bdbd5131ba3746c6a6b9e43ae053105	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P209.md	39f17ffd95ec52d498c15260e5cbedffd26353431e46a11eaa8bb04282890664	116202	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
PDF-P001		10.1002/hec.4863	corpus/20180210/doi_10.1002_hec.4863.md	df340ebc6f78c9d77b0d1dc869c55d905acff9d729afa43b211af6e4bc18e0ff	31466				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P001.json	10508b33956f01177ddf248625922765ee21f7139a7c076ddf70299d98b8c4cf	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P001.md	97080b9ce9b2b450d2530b1dec62645a4cf111f07876e872564a5e05aaeadc5d	75617	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1002/hec.4863	20180210	input/projects/20180210/papers/doi_10.1002_hec.4863.pdf	7fbc93a61f09abadcf6017f962636c6880ea58bf02bca40ea62edf80227d569d	320101	input/projects/20180210/publications.json	ENRICHED
PDF-P002		10.1007/s10198-021-01412-y	corpus/20180500/doi_10.1007_s10198-021-01412-y.md	a1ecf187686f15d498c8cd7697f016242c567d57d9910e66be9ffbaefc833e62	41242				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P002.json	20d087b70b9077cafad2c7b216a37ef6750de55bc436e0ee9a22c3cb5c050cda	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P002.md	eb7ae97c59dcd84563eb0ce10fed3b97a2f147289c0b0bbfabab111bc302b66f	86643	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s10198-021-01412-y	20180500	input/projects/20180500/papers/doi_10.1007_s10198-021-01412-y.pdf	fb087a5d8b786a68f32d908df94fc5e5b5eaa97673463082c3e5ad0dfc4a0a2d	808247	input/projects/20180500/publications.json	ENRICHED
PDF-P003		10.1007/s10198-023-01647-x	corpus/20190150R1/doi_10.1007_s10198-023-01647-x.md	68373aa24ccbd68585e97ef04a843123d87d371c084db78d74dbec889fbe8a5c	39118				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P003.json	f830579a8131b5df0c9c060148dc433d25e8b659355010183968a124152e4a90	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P003.md	87b96097ed4b5d4e5a54ba568c6e029a9c947004fde6a88a682088ea4345458c	83862	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s10198-023-01647-x	20190150R1	input/projects/20190150R1/papers/doi_10.1007_s10198-023-01647-x.pdf	749f2fec09bdacdb227bd44bab643735b9b67758414560e4da46a6b530ba36ee	573625	input/projects/20190150R1/publications.json	ENRICHED
PDF-P004		10.1007/s10198-024-01669-z	corpus/20170330/doi_10.1007_s10198-024-01669-z.md	28dac381eb2a07ade8589649a84facb825d6869201358265b2d42467155a3e9e	49437				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P004.json	644790b728c50d9f69cc2ce2afb28a81786b581ca86fcbf6bd750dc64f902a52	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P004.md	f91f667e4b990d10b30fefe7ce0179aaaf5438ad42b2d0363ee528739adabe83	95089	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s10198-024-01669-z	20170330	input/projects/20170330/papers/doi_10.1007_s10198-024-01669-z.pdf	b3e41d40e938140433b55d2fd768721f5ee0e77379da0f16bd66808fb20f7efa	545844	input/projects/20170330/publications.json	ENRICHED
PDF-P005		10.1007/s10198-025-01892-2	corpus/1693-RA/doi_10.1007_s10198-025-01892-2.md	08158e4f9e16c7c99004bbfee90052283c6719596170ba3ee3bb92164d2356d4	36097				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P005.json	d252aa760b5f03fa107072ac7f972a4de0f1fe16843d00516fb30c1e2c725fd4	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P005.md	e4063dd550511b557a43b54985ce4638873d455d3e0a7644f72efd1767dba516	80025	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s10198-025-01892-2	1693-RA	input/projects/1693-RA/papers/doi_10.1007_s10198-025-01892-2.pdf	d7ada217b510fa49fdb7d0dc473742f4d913cdf073b819f7ff8a1ec761609f46	1030098	input/projects/1693-RA/publications.json	ENRICHED
PDF-P006		10.1007/s10614-024-10637-x	corpus/304-PHD/doi_10.1007_s10614-024-10637-x.md	8568966e2117c76e0f4e02a1a965cb30a0710fcce16ce8868b3a8480691b3cf1	78793				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P006.json	5d8e64f46a665bef4bed797905cb9d9172e0ba6a38d65032d649f71b3cb2c886	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P006.md	6743ca59b9e64a797bdd15e25109b470df55ca96a585cd3fff02f0313d4d60e5	123273	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s10614-024-10637-x	304-PHD	input/projects/304-PHD/papers/doi_10.1007_s10614-024-10637-x.pdf	768e44634dd3a305b1ccaef3ed60d3f0df85dbaba0b7b10ce8646ec2774a0cc3	2216953	input/projects/304-PHD/publications.json	ENRICHED
PDF-P007		10.1007/s11136-014-0897-z	corpus/2013100/doi_10.1007_s11136-014-0897-z.md	74b6da4bc7f85d165922f1d722ff80424f0a11a6041f23a45451b9fddfe07433	30376				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P007.json	1f34b23cf236eb46974a991ba67f28d7ec9d3962b47a666348deb2ea18ea7b0c	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P007.md	a4684e78ac93737da6b218ec45f316c7afa2dc034f2ca894f89999d0778ec974	74587	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s11136-014-0897-z	2013100	input/projects/2013100/papers/doi_10.1007_s11136-014-0897-z.pdf	5b139268b64a6be0773688cd162753c9a04a8f8f802a4bd0af249942d5a6648e	349535	input/projects/2013100/publications.json	AUTHOR_ORDER_REVIEW
PDF-P008		10.1007/s11136-024-03669-1	corpus/398-RA/doi_10.1007_s11136-024-03669-1.md	bcc86efe28786ec51d5c7fe94bbd29be79fd1bc4903fe0742c7aea71b74c1b08	54338				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P008.json	354700c1f0089b63b11f94ef55510a9ad8c8e700f73032190bf61016e31b228c	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P008.md	b53268fbda9ca8ba2062b4f8d2f60af6c3d788e220e5fdd1dd6fc566cbf7301c	99108	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s11136-024-03669-1	398-RA	input/projects/398-RA/papers/doi_10.1007_s11136-024-03669-1.pdf	15aa57d0de50968d645282da9331906b1138e5311814282c900d4eb76c247512	2385188	input/projects/398-RA/publications.json	ENRICHED
PDF-P009		10.1007/s40273-024-01379-7	corpus/361-RA/doi_10.1007_s40273-024-01379-7.md	58135e9c72ef16416d445e8a8e68ae34ebd3e9348145a3f26ca1b55c1cad0e71	63284				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P009.json	39c5232e0d28a71bb4d2bf97fcd2f8c9d46d39f2d159e65449aef30955d2cd44	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P009.md	8659671eca630266c1a4542f145641aa2ff780be2629c56f75c82feaec73507a	108468	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s40273-024-01379-7	361-RA	input/projects/361-RA/papers/doi_10.1007_s40273-024-01379-7.pdf	a9d5b1509420e55fe55603b2b86a8dfe806d3387331dffcc3724bb7f08b7b7d5	1399864	input/projects/361-RA/publications.json	ENRICHED
PDF-P010		10.1007/s40273-024-01382-y	corpus/361-RA/doi_10.1007_s40273-024-01382-y.md	57cbc9196981bd5b4b1fa9c5651538ac435350dbf4bbe44123136aa340137e08	54796				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P010.json	566d93592eae39db92cced7bc890ae060cb4ea92dd2fba3455949923b81547b4	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P010.md	d55440c2a3e290616b8bc269f80671f5507e90a25f6938abfb467b3867a7ac9c	99962	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1007/s40273-024-01382-y	361-RA	input/projects/361-RA/papers/doi_10.1007_s40273-024-01382-y.pdf	3f2237f6197c29c87c2be9af8d2a631fec17cc06647fec6b46753cd9e1b87c64	2421132	input/projects/361-RA/publications.json	ENRICHED
PDF-P011		10.1016/j.burns.2020.08.015	corpus/20180330/doi_10.1016_j.burns.2020.08.015.md	02ffc3d46e83afa5b931077dd348c40f4ebe4d846d9ed239ee67350ffe0b9d16	38996				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P011.json	7d491c8af715b84e369a2a363ce98e06cdbfe2eb1ea9d272b608ae8af1bb58fb	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P011.md	b66be0f48ae16ddb0328d1b36968c109a0d1051c0fc890149df2819bd48c4ece	84089	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1016/j.burns.2020.08.015	20180330	input/projects/20180330/papers/doi_10.1016_j.burns.2020.08.015.pdf	3813ff140dd828a9106081309d90b936402a20bdb51250dd37b240b2c413d895	557505	input/projects/20180330/publications.json	ENRICHED
PDF-P012		10.1016/j.jocm.2024.100494	corpus/1484-RA/doi_10.1016_j.jocm.2024.100494.md	38bdcf680f9665157682f829b94c20f109cafd6027954622cf67444970823092	55567				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P012.json	22e86fae5f5aa35725d10afabbb0868d72176b946775521bb0a330a4ed49e642	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P012.md	0acce0a39dfafb6ea34aa6740dcd8aff5416e25652e1f72a7cd8811c793942f3	99190	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1016/j.jocm.2024.100494	1484-RA	input/projects/1484-RA/papers/doi_10.1016_j.jocm.2024.100494.pdf	9a2a94e11664328f96d8e4c313b66f59b238e8e8306f81c8f332fd4c6202b056	2641720	input/projects/1484-RA/publications.json	ENRICHED
PDF-P013		10.1016/j.jval.2014.11.005	corpus/2013130/doi_10.1016_j.jval.2014.11.005.md	c167bb1fcf47d4cb8f926665647f4bcc566d6df37426c2875c5cbf0bf2458337	35569				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P013.json	7d57e5793e02137f0d20c901f97ac3c105c264bbd055eefdac0ee85b1d24f6c1	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P013.md	2e70dfaf8576cfe0d37dbdd8f463edcf1c4922ec0ab0882fa3a8b4eca95d834f	80354	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1016/j.jval.2014.11.005	2013130	input/projects/2013130/papers/doi_10.1016_j.jval.2014.11.005.pdf	ca5aba52109b03d571ce21ee0bcef28bc15280f9c9ecdab40345c6394c9ffc91	478113	input/projects/2013130/publications.json	AUTHOR_ORDER_REVIEW
PDF-P014		10.1016/j.jval.2018.05.002	corpus/2014160/doi_10.1016_j.jval.2018.05.002.md	77e1f78cef59ce81f74e77b20b7ac496fc2802a1a3cbcb9dee65ffa0a741ddfb	42917				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P014.json	d8f95d7fad2f4c4ab2636a787b5157a4b5bcf8bc3ba03dff975e0a0115ec2962	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P014.md	35dacc489d6470037ed52ab7db4bcdfa7bd86cae0e7659ddb656d864a26234bd	89853	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1016/j.jval.2018.05.002	2014160	input/projects/2014160/papers/doi_10.1016_j.jval.2018.05.002.pdf	b2795f4e5cdb755c8efe0916a0284a9593ce7d45e205419b2ca6fc71703f1e38	486211	input/projects/2014160/publications.json	ENRICHED
PDF-P015		10.1016/j.jval.2019.02.006	corpus/20170130/doi_10.1016_j.jval.2019.02.006.md	c05db96fddc0b62cecacb8c2c0c19afadf425f12509e0dc67e1a3c624a40bc36	57957				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P015.json	ba0846147fea0c3da1b607ad2c76f4a3680f0925660169bb42ccfb8cf537f05a	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P015.md	898449e3c3179202fcf905291e455893e9a3361185f1ee178fc57b9d9b188448	102361	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1016/j.jval.2019.02.006	20170130	input/projects/20170130/papers/doi_10.1016_j.jval.2019.02.006.pdf	4835f941eee765ad3fdc8c4a4ea887f97916ef5ca383ef35a10bd5584def92f5	591322	input/projects/20170130/publications.json	ENRICHED
PDF-P016		10.1016/j.jval.2019.06.008	corpus/20170160/doi_10.1016_j.jval.2019.06.008.md	3aab79ab2bdd301c9401a66f60f3bed228ff8a9b70202746270dbbcb06572b1d	42531				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P016.json	4bbd897851bf74cab7f976a018757404f90cd7c9c4db7b4e1d4c037edb90c7d2	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P016.md	fcf7fc2f8297dd5f7149ea7a6f778c06e0211f4c7fde6369418bdcb1e350787a	87449	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1016/j.jval.2019.06.008	20170160	input/projects/20170160/papers/doi_10.1016_j.jval.2019.06.008.pdf	d9b4a5219a5b7cd24243ee32a1ce0f0ccc0fe0b7e84c5c50669cc3de524ae2b8	883903	input/projects/20170160/publications.json	ENRICHED
PDF-P017		10.1016/j.jval.2019.10.006	corpus/2015150/doi_10.1016_j.jval.2019.10.006.md	350bfef36d0212f97f442bc6b2551078e9042239f8d531f45e1ee1c208e59837	35032				local PDF tranche; project instances=1	pilot/ontology-development-v4/production/pdf-tranche-metadata-enriched/metadata/PDF-P017.json	3e6a30e9360f9a31b967bddb494f293ab7c30e5895088368bf7171b0f96f0495	pilot/ontology-development-v4/production/pdf-tranche-prepared/inputs/PDF-P017.md	f3f2df234777f711076aa0e26f9496c579c924abee54093e4a52de0e97110ff7	79167	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	6fa0d58cc83ecd8cb105236111838ad85f5db44d9ae06f65fee0c7ee90736698	ad111d4f886dc72426c43c11445c6f2e93330e4b2bef1cdb2198dd75eecdfb4d		doi:10.1016/j.jval.2019.10.006	2015150	input/projects/2015150/papers/doi_10.1016_j.jval.2019.10.006.pdf	547bf2ff2f3ccde8445907a9eb6aaa42c9be4e2c7f41c4688a7b1a3256be89a0	495759	input/projects/2015150/publications.json	ENRICHED
