entity_type	source_label	source_record_ids	decision	proposed_registry_id	canonical_label	parent_registry_id	variant_kind	language_code	jurisdiction	version	source_identifier	scope	aliases	note
Protocol	EQ-VT (EuroQol Valuation Technology) standard protocol format	V2-P074	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EQ-VT (EuroQol Valuation Technology) standard protocol format	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT (international EuroQol standardized valuation protocol, version 2.1)	V2-P026	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EQ-VT (international EuroQol standardized valuation protocol, version 2.1)	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT 2.1 (EQ-5D-5L valuation protocol version 2.1)	V2-P124	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EQ-VT 2.1 (EQ-5D-5L valuation protocol version 2.1)	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT protocol (Stolk et al., 2019)	V2-P081	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EQ-VT protocol (Stolk et al., 2019)	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT protocol for EQ-5D-5L valuation	V2-P167	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EQ-VT protocol for EQ-5D-5L valuation	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT protocol Quality Control (QC) procedure	V2-P125	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	EQ-VT protocol Quality Control (QC) procedure	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT protocol version 2.1 (Vietnamese), standardized protocol developed by the EuroQol Group	V2-P095	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EQ-VT protocol version 2.1 (Vietnamese), standardized protocol developed by the EuroQol Group	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT protocol, version 2.1	V2-P070	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EQ-VT protocol, version 2.1	Exact semantic alias of the reviewed identity.
Protocol	EQ-VT QC tools / QC criteria as deemed by the EuroQol Group	V2-P069	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	EQ-VT QC tools / QC criteria as deemed by the EuroQol Group	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Group guidelines for translation and cultural adaptation	V2-P035;V2-P153	ADD_GLOBAL	protocol:euroqol-translation-cultural-adaptation	EuroQol translation and cultural-adaptation protocol							GLOBAL	EuroQol Group guidelines for translation and cultural adaptation	New stable identity supported by the source.
Protocol	EuroQol Group translation guidelines and methodology approved by the EuroQol Version Management Committee (VMC)	V2-P196	ALIAS_EXISTING	protocol:euroqol-translation-cultural-adaptation	EuroQol translation and cultural-adaptation protocol							GLOBAL	EuroQol Group translation guidelines and methodology approved by the EuroQol Version Management Committee (VMC)	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Group translation guidelines for cognitive debriefing (card ranking exercise, self-completion, structured debriefing)	V2-P196	ALIAS_EXISTING	protocol:euroqol-translation-cultural-adaptation	EuroQol translation and cultural-adaptation protocol							GLOBAL	EuroQol Group translation guidelines for cognitive debriefing (card ranking exercise, self-completion, structured debriefing)	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Group Valuation Technology protocol (EQ-VT-2.1), Arabic version for Egypt	V2-P165	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EuroQol Group Valuation Technology protocol (EQ-VT-2.1), Arabic version for Egypt	Exact semantic alias of the reviewed identity.
Protocol	EuroQol QC protocol	V2-P141;V2-P147	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	EuroQol QC protocol	Exact semantic alias of the reviewed identity.
Protocol	EuroQol quality control procedure (quality control process for EQ-5D-5L valuation studies, Ramos-Goñi et al.)	V2-P146	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	EuroQol quality control procedure (quality control process for EQ-5D-5L valuation studies, Ramos-Goñi et al.)	Exact semantic alias of the reviewed identity.
Protocol	EuroQol standardized valuation protocol EQ-VT-2.1	V2-P056	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EuroQol standardized valuation protocol EQ-VT-2.1	Exact semantic alias of the reviewed identity.
Protocol	EuroQol valuation protocol EQ-VT version 2.6.1	V2-P109	ALIAS_EXISTING	protocol:eq-vt-2-6-1	EQ-VT 2.6.1	protocol:eq-vt	PROTOCOL_VERSION			2.6.1		GLOBAL	EuroQol valuation protocol EQ-VT version 2.6.1	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Valuation Technique (EQ-VT) version 2.1	V2-P088	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EuroQol Valuation Technique (EQ-VT) version 2.1	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Valuation Technology (EQ-VT 2.0)	V2-P139	ALIAS_EXISTING	protocol:eq-vt-2-0	EQ-VT 2.0	protocol:eq-vt	PROTOCOL_VERSION			2.0	10.1371/journal.pone.0209344	GLOBAL	EuroQol Valuation Technology (EQ-VT 2.0)	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Valuation Technology (EQ-VT 2.1) protocol for EQ-5D-5L valuation studies	V2-P158	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	EuroQol Valuation Technology (EQ-VT 2.1) protocol for EQ-5D-5L valuation studies	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Valuation Technology (EQ-VT v1.0) protocols	V2-P187	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EuroQol Valuation Technology (EQ-VT v1.0) protocols	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Valuation Technology (EQ-VT)	V2-P127;V2-P142	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EuroQol Valuation Technology (EQ-VT)	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Valuation Technology (EQ-VT) protocol	V2-P133;V2-P160;V2-P165;V2-P200	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EuroQol Valuation Technology (EQ-VT) protocol	Exact semantic alias of the reviewed identity.
Protocol	EuroQol valuation technology (EQ-VT) protocol	V2-P125	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EuroQol valuation technology (EQ-VT) protocol	Exact semantic alias of the reviewed identity.
Protocol	EuroQol Valuation Technology (EQ-VT) protocol (version 2 of the EQ-5D-5L valuation protocol)	V2-P128	ALIAS_EXISTING	protocol:eq-vt-2-0	EQ-VT 2.0	protocol:eq-vt	PROTOCOL_VERSION			2.0	10.1371/journal.pone.0209344	GLOBAL	EuroQol Valuation Technology (EQ-VT) protocol (version 2 of the EQ-5D-5L valuation protocol)	Exact semantic alias of the reviewed identity.
Protocol	EuroQol valuation technology protocol (EQ-VT)	V2-P101	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	EuroQol valuation technology protocol (EQ-VT)	Exact semantic alias of the reviewed identity.
Protocol	Existing interviewer training protocol (EQ-VT training)	V2-P095	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	Existing interviewer training protocol (EQ-VT training)	Exact semantic alias of the reviewed identity.
Protocol	international EQ-5D-5L EQ-VT valuation protocol (EQ-VTv2)	V2-P173	ALIAS_EXISTING	protocol:eq-vt	EQ-VT							GLOBAL	international EQ-5D-5L EQ-VT valuation protocol (EQ-VTv2)	Exact semantic alias of the reviewed identity.
Protocol	international EQ-5D-Y-3L valuation protocol	V2-P016;V2-P147	ALIAS_EXISTING	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	international EQ-5D-Y-3L valuation protocol	Exact semantic alias of the reviewed identity.
Protocol	International Valuation Protocol for the EQ-5D-Y-3L	V2-P034;V2-P104;V2-P148;V2-P152;V2-P168;V2-P191	ADD_GLOBAL	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	International Valuation Protocol for the EQ-5D-Y-3L	New stable identity supported by the source.
Protocol	International valuation protocol for the EQ-5D-Y-3L	V2-P032;V2-P039;V2-P060;V2-P064;V2-P067;V2-P157;V2-P161;V2-P163	ALIAS_EXISTING	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	International valuation protocol for the EQ-5D-Y-3L	Exact semantic alias of the reviewed identity.
Protocol	International valuation protocol for the EQ-5D-Y-3L (Ramos-Goñi et al. 2020)	V2-P092	ALIAS_EXISTING	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	International valuation protocol for the EQ-5D-Y-3L (Ramos-Goñi et al. 2020)	Exact semantic alias of the reviewed identity.
Protocol	International valuation protocol for the EQ-5D-Y-3L (Ramos-Goñi et al. [32])	V2-P089	ALIAS_EXISTING	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	International valuation protocol for the EQ-5D-Y-3L (Ramos-Goñi et al. [32])	Exact semantic alias of the reviewed identity.
Protocol	International Valuation Protocol for the EQ-5D-Y-3L (Ramos-Goñi et al.)	V2-P146	ALIAS_EXISTING	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	International Valuation Protocol for the EQ-5D-Y-3L (Ramos-Goñi et al.)	Exact semantic alias of the reviewed identity.
Protocol	International valuation protocol for the EQ-5D-Y-3L (Ramos-Goñi et al.)	V2-P172	ALIAS_EXISTING	protocol:eq-5d-y-3l-international-valuation	International EQ-5D-Y-3L valuation protocol							GLOBAL	International valuation protocol for the EQ-5D-Y-3L (Ramos-Goñi et al.)	Exact semantic alias of the reviewed identity.
Protocol	Paris protocol	V2-P060;V2-P133	ADD_GLOBAL	protocol:paris	Paris valuation protocol	protocol:eq-vt	PROTOCOL_VERSION					GLOBAL	Paris protocol	New stable identity supported by the source.
Protocol	Quality control (QC) process of EQ-VT valuation studies	V2-P160	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	Quality control (QC) process of EQ-VT valuation studies	Exact semantic alias of the reviewed identity.
Protocol	quality control (QC) tool	V2-P145	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	quality control (QC) tool	Exact semantic alias of the reviewed identity.
Protocol	Quality control process for EQ-5D-5L valuation studies	V2-P088;V2-P109;V2-P139	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	Quality control process for EQ-5D-5L valuation studies	Exact semantic alias of the reviewed identity.
Protocol	Quality Control Process for EQ-5D-5L Valuation Studies	V2-P075	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	Quality Control Process for EQ-5D-5L Valuation Studies	Exact semantic alias of the reviewed identity.
Protocol	quality control process for EQ-5D-5L valuation studies	V2-P158	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	quality control process for EQ-5D-5L valuation studies	Exact semantic alias of the reviewed identity.
Protocol	Quality control process for EQ-5D-5L valuation studies (EuroQol QC tool)	V2-P165	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	Quality control process for EQ-5D-5L valuation studies (EuroQol QC tool)	Exact semantic alias of the reviewed identity.
Protocol	Quality control process for EQ-5D-5L valuation studies (QC meetings with the EQ-VT support team)	V2-P056	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	Quality control process for EQ-5D-5L valuation studies (QC meetings with the EQ-VT support team)	Exact semantic alias of the reviewed identity.
Protocol	quality control process for EQ-5D-5L valuation studies (Ramos-Goñi et al. [31])	V2-P089	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	quality control process for EQ-5D-5L valuation studies (Ramos-Goñi et al. [31])	Exact semantic alias of the reviewed identity.
Protocol	Quality control process for EQ-5D-5L valuation studies (Ramos-Goñi et al.)	V2-P001;V2-P159;V2-P172	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	Quality control process for EQ-5D-5L valuation studies (Ramos-Goñi et al.)	Exact semantic alias of the reviewed identity.
Protocol	quality control process for EQ-5D-5L valuation studies (Ramos-Goñi et al.)	V2-P140	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	quality control process for EQ-5D-5L valuation studies (Ramos-Goñi et al.)	Exact semantic alias of the reviewed identity.
Protocol	Quality control process for EQ-5D-5L valuation studies developed by the EuroQol Group	V2-P149	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	Quality control process for EQ-5D-5L valuation studies developed by the EuroQol Group	Exact semantic alias of the reviewed identity.
Protocol	Ramos-Goñi et al. EQ-VT quality control (QC) protocol	V2-P070	ALIAS_EXISTING	protocol:eq-5d-5l-valuation-qc-2017	EQ-5D-5L valuation quality-control process		PROTOCOL_VERSION			2017	10.1016/j.jval.2016.10.012	GLOBAL	Ramos-Goñi et al. EQ-VT quality control (QC) protocol	Exact semantic alias of the reviewed identity.
Protocol	standard EQ-5D-5L valuation protocol (EQ-VT version 2)	V2-P156	ALIAS_EXISTING	protocol:eq-vt-2-0	EQ-VT 2.0	protocol:eq-vt	PROTOCOL_VERSION			2.0	10.1371/journal.pone.0209344	GLOBAL	standard EQ-5D-5L valuation protocol (EQ-VT version 2)	Exact semantic alias of the reviewed identity.
Protocol	Standard EuroQol Group translation guidelines	V2-P087	ALIAS_EXISTING	protocol:euroqol-translation-cultural-adaptation	EuroQol translation and cultural-adaptation protocol							GLOBAL	Standard EuroQol Group translation guidelines	Exact semantic alias of the reviewed identity.
Protocol	version 2.1 of the EQ-VT protocol	V2-P172	ALIAS_EXISTING	protocol:eq-vt-2-1	EQ-VT 2.1	protocol:eq-vt	PROTOCOL_VERSION			2.1		GLOBAL	version 2.1 of the EQ-VT protocol	Exact semantic alias of the reviewed identity.
Software	Canva	V2-P018;V2-P049	ADD_GLOBAL	software:canva	Canva							GLOBAL	Canva	New stable identity supported by the source.
Software	computer-assisted personal interview (CAPI) software developed by EuroQol for EQ-5D-5L valuation studies (EQ-VT platform)	V2-P158	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	computer-assisted personal interview (CAPI) software developed by EuroQol for EQ-5D-5L valuation studies (EQ-VT platform)	Exact semantic alias of the reviewed identity.
Software	Egyptian Arabic version of the EQ-VT software (2.1)	V2-P026	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	Egyptian Arabic version of the EQ-VT software (2.1)	Exact semantic alias of the reviewed identity.
Software	EQ-VT (v2.1)	V2-P040	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	EQ-VT (v2.1)	Exact semantic alias of the reviewed identity.
Software	EQ-VT platform	V2-P069;V2-P075;V2-P147	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EQ-VT platform	Exact semantic alias of the reviewed identity.
Software	EQ-VT QC software	V2-P001;V2-P088	ADD_GLOBAL	software:eq-vt-qc	EQ-VT quality-control software	software:eq-vt						GLOBAL	EQ-VT QC software	New stable identity supported by the source.
Software	EQ-VT QC tool	V2-P134	ALIAS_EXISTING	software:eq-vt-qc	EQ-VT quality-control software	software:eq-vt						GLOBAL	EQ-VT QC tool	Exact semantic alias of the reviewed identity.
Software	EQ-VT software	V2-P101	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EQ-VT software	Exact semantic alias of the reviewed identity.
Software	EQ-VT software (2.1), standardized Egyptian Arabic version	V2-P056	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	EQ-VT software (2.1), standardized Egyptian Arabic version	Exact semantic alias of the reviewed identity.
Software	EQ-VT software (provided by the EuroQol Group)	V2-P041	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EQ-VT software (provided by the EuroQol Group)	Exact semantic alias of the reviewed identity.
Software	EQ-VT software (randomisation of health state order within blocks)	V2-P109	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EQ-VT software (randomisation of health state order within blocks)	Exact semantic alias of the reviewed identity.
Software	EQ-VT software (supported by the EQ-VT support team)	V2-P095	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EQ-VT software (supported by the EQ-VT support team)	Exact semantic alias of the reviewed identity.
Software	EQ-VT software for conducting computer-assisted personal interviews	V2-P139	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EQ-VT software for conducting computer-assisted personal interviews	Exact semantic alias of the reviewed identity.
Software	EQ-VT v2.1	V2-P184	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	EQ-VT v2.1	Exact semantic alias of the reviewed identity.
Software	EQ-VT v2.6.1 online software (Moroccan Arabic and French versions)	V2-P109	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EQ-VT v2.6.1 online software (Moroccan Arabic and French versions)	Exact semantic alias of the reviewed identity.
Software	EQ-VT version 1.0	V2-P175	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EQ-VT version 1.0	Exact semantic alias of the reviewed identity.
Software	EQ-VT version 1.1 (EuroQol – Valuation Technology)	V2-P175	ADD_GLOBAL	software:eq-vt-1-1	EQ-VT 1.1	software:eq-vt	SOFTWARE_VERSION			1.1		GLOBAL	EQ-VT version 1.1 (EuroQol – Valuation Technology)	New stable identity supported by the source.
Software	EQ-VT version 2.0 (computer-assisted personal interview software)	V2-P140	ADD_GLOBAL	software:eq-vt-2-0	EQ-VT 2.0	software:eq-vt	SOFTWARE_VERSION			2.0		GLOBAL	EQ-VT version 2.0 (computer-assisted personal interview software)	New stable identity supported by the source.
Software	EQ-VT version 2.1 software	V2-P124	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	EQ-VT version 2.1 software	Exact semantic alias of the reviewed identity.
Software	EQ-VT-2.1 software (Arabic version)	V2-P165	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	EQ-VT-2.1 software (Arabic version)	Exact semantic alias of the reviewed identity.
Software	EuroQol EQ-Valuation Technology (EQ-VT) platform version 2.0	V2-P197	ALIAS_EXISTING	software:eq-vt-2-0	EQ-VT 2.0	software:eq-vt	SOFTWARE_VERSION			2.0		GLOBAL	EuroQol EQ-Valuation Technology (EQ-VT) platform version 2.0	Exact semantic alias of the reviewed identity.
Software	EuroQol Group Valuation Technology (EQ-VT) platform	V2-P085	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EuroQol Group Valuation Technology (EQ-VT) platform	Exact semantic alias of the reviewed identity.
Software	EuroQol portable valuation technology (EQ-PVT)	V2-P143;V2-P172	ADD_GLOBAL	software:eq-pvt	EuroQol Portable Valuation Technology							GLOBAL	EuroQol portable valuation technology (EQ-PVT)	New stable identity supported by the source.
Software	EuroQol Portable Valuation Technology (EQ-PVT) platform	V2-P159	ALIAS_EXISTING	software:eq-pvt	EuroQol Portable Valuation Technology							GLOBAL	EuroQol Portable Valuation Technology (EQ-PVT) platform	Exact semantic alias of the reviewed identity.
Software	EuroQol Portable Valuation Technology software	V2-P146	ALIAS_EXISTING	software:eq-pvt	EuroQol Portable Valuation Technology							GLOBAL	EuroQol Portable Valuation Technology software	Exact semantic alias of the reviewed identity.
Software	EuroQol Valuation Technique (EQ-VT) version 2.1	V2-P149	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	EuroQol Valuation Technique (EQ-VT) version 2.1	Exact semantic alias of the reviewed identity.
Software	EuroQol Valuation Technology (EQ-VT)	V2-P016;V2-P097	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EuroQol Valuation Technology (EQ-VT)	Exact semantic alias of the reviewed identity.
Software	EuroQol Valuation Technology (EQ-VT) platform version 2.0	V2-P134	ALIAS_EXISTING	software:eq-vt-2-0	EQ-VT 2.0	software:eq-vt	SOFTWARE_VERSION			2.0		GLOBAL	EuroQol Valuation Technology (EQ-VT) platform version 2.0	Exact semantic alias of the reviewed identity.
Software	EuroQol Valuation Technology (EQ-VT) software (v2.1)	V2-P152	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	EuroQol Valuation Technology (EQ-VT) software (v2.1)	Exact semantic alias of the reviewed identity.
Software	EuroQol Valuation Technology (EQ-VT) version 2.1	V2-P156	ALIAS_EXISTING	software:eq-vt-2-1	EQ-VT 2.1	software:eq-vt	SOFTWARE_VERSION			2.1	10.1007/s40273-025-01519-7	GLOBAL	EuroQol Valuation Technology (EQ-VT) version 2.1	Exact semantic alias of the reviewed identity.
Software	EuroQol Valuation Technology (EQ-VT, version 2.0)	V2-P045	ALIAS_EXISTING	software:eq-vt-2-0	EQ-VT 2.0	software:eq-vt	SOFTWARE_VERSION			2.0		GLOBAL	EuroQol Valuation Technology (EQ-VT, version 2.0)	Exact semantic alias of the reviewed identity.
Software	EuroQol Valuation Technology version 2.0 (EQ-VT 2.0)	V2-P075	ALIAS_EXISTING	software:eq-vt-2-0	EQ-VT 2.0	software:eq-vt	SOFTWARE_VERSION			2.0		GLOBAL	EuroQol Valuation Technology version 2.0 (EQ-VT 2.0)	Exact semantic alias of the reviewed identity.
Software	EuroQol-Valuation Technology (EQ-VT)	V2-P001	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	EuroQol-Valuation Technology (EQ-VT)	Exact semantic alias of the reviewed identity.
Software	Excel	V2-P024;V2-P046;V2-P048;V2-P050;V2-P059;V2-P084;V2-P195	ADD_GLOBAL	software:microsoft-excel	Microsoft Excel							GLOBAL	Excel	New stable identity supported by the source.
Software	extension of the standard cTTO task in the EQ-VT protocol developed by MathsinHealth	V2-P034	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	extension of the standard cTTO task in the EQ-VT protocol developed by MathsinHealth	Exact semantic alias of the reviewed identity.
Software	Google Meet	V2-P024;V2-P034	ADD_GLOBAL	software:google-meet	Google Meet							GLOBAL	Google Meet	New stable identity supported by the source.
Software	IBM SPSS Statistics 25	V2-P179;V2-P194	ADD_GLOBAL	software:ibm-spss-ibm-spss-statistics-25	IBM IBM SPSS Statistics 25							GLOBAL	IBM SPSS Statistics 25	New stable identity supported by the source.
Software	IBM SPSS version 28.0.1.0	V2-P105;V2-P201	ADD_GLOBAL	software:ibm-spss-ibm-spss-version-28-0-1-0	IBM IBM SPSS version 28.0.1.0							GLOBAL	IBM SPSS version 28.0.1.0	New stable identity supported by the source.
Software	JAGS	V2-P032;V2-P139	ADD_GLOBAL	software:jags	JAGS							GLOBAL	JAGS	New stable identity supported by the source.
Software	LimeSurvey	V2-P051;V2-P054;V2-P062;V2-P141;V2-P161;V2-P167	ADD_GLOBAL	software:limesurvey	LimeSurvey							GLOBAL	LimeSurvey	New stable identity supported by the source.
Software	Microsoft Excel	V2-P010;V2-P030;V2-P059;V2-P067;V2-P085;V2-P099;V2-P104;V2-P105;V2-P183;V2-P193	ALIAS_EXISTING	software:microsoft-excel	Microsoft Excel							GLOBAL	Microsoft Excel	Exact semantic alias of the reviewed identity.
Software	Microsoft excel	V2-P012;V2-P096	ALIAS_EXISTING	software:microsoft-excel	Microsoft Excel							GLOBAL	Microsoft excel	Exact semantic alias of the reviewed identity.
Software	Microsoft Powerpoint (using standardized EQ-VT software)	V2-P081	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	Microsoft Powerpoint (using standardized EQ-VT software)	Exact semantic alias of the reviewed identity.
Software	Microsoft Word	V2-P024;V2-P168	ADD_GLOBAL	software:microsoft-word	Microsoft Word							GLOBAL	Microsoft Word	New stable identity supported by the source.
Software	modified EQ-VT version 1.1 (including ranking task, BTD/WTD split and feedback module)	V2-P175	ALIAS_EXISTING	software:eq-vt-1-1	EQ-VT 1.1	software:eq-vt	SOFTWARE_VERSION			1.1		GLOBAL	modified EQ-VT version 1.1 (including ranking task, BTD/WTD split and feedback module)	Exact semantic alias of the reviewed identity.
Software	NVivo	V2-P005;V2-P041;V2-P055	ADD_GLOBAL	software:nvivo	NVivo							GLOBAL	NVivo	New stable identity supported by the source.
Software	Prolific	V2-P038;V2-P157	ADD_GLOBAL	software:prolific	Prolific							GLOBAL	Prolific	New stable identity supported by the source.
Software	proprietary TTO software based on the EQ-VT protocol	V2-P128	ALIAS_EXISTING	software:eq-vt	EuroQol Valuation Technology							GLOBAL	proprietary TTO software based on the EQ-VT protocol	Exact semantic alias of the reviewed identity.
Software	quality control (QC) tool integrated in the EQ-VT software	V2-P158	ALIAS_EXISTING	software:eq-vt-qc	EQ-VT quality-control software	software:eq-vt						GLOBAL	quality control (QC) tool integrated in the EQ-VT software	Exact semantic alias of the reviewed identity.
