batch_id,record_id,outcome,code,reason,year,linked_people,title
batch-0639,P8d10a9949cf1,exclude,E1,[E1] The 15D instrument is used only to compare HRQoL and identify determinants among patients with diabetes and cardiovascular disease.,2014,Harri Sintonen,The association of cardiovascular disease with impaired health-related quality of life among patients with type 2 diabetes mellitus
batch-0639,P8dca381b7078,exclude,E1,"[E1] This COPD trial evaluates integrated disease management, with health status and quality of life as outcomes rather than research objects.",2014,Maureen Rutten-van Molken,Effectiveness of integrated disease management for primary care chronic obstructive pulmonary disease patients: results of cluster randomised trial
batch-0639,P8dd9d72fa13b,exclude,E4,[E4] This survey studies public attitudes toward legalising physician-provided euthanasia and the influence of religion.,2014,Ciaran O'Neill,Attitudes towards legalising physician provided euthanasia in Britain: The role of religion over time
batch-0639,P8e3477395f8a,exclude,E1,[E1] SF-36 and perceived quality of life scales are used as outcomes to study traumatic brain injury recovery and predictors.,2014,Juanita Haagsma,"Health-related quality of life after mild, moderate and severe traumatic brain injury: Patterns and predictors of suboptimal functioning during the first year after injury"
batch-0639,P8e390a28fbb1,exclude,E2,"[E2] This simulation estimates the cost-effectiveness of mobile HIV screening, with modelled outcomes used for the economic evaluation.",2014,Darshini Govindasamy,"Mobile HIV Screening in Cape Town, South Africa: Clinical Impact, Cost and Cost-Effectiveness"
batch-0639,P8e7894face16,exclude,E1,[E1] KINDL-R HRQoL scores are used to examine associations between height and adolescent health outcomes.,2014,Ulrike Ravens-Sieberer,Understanding the impact of statural height on health-related quality of life in German adolescents: a population-based analysis
batch-0639,P8e9f469a156b,exclude,E5,"[E5] This is a protocol for a systematic review, not a report of completed eligible research.",2014,Nyantara Wickramasekera,PROTOCOL: The impact of care farms on quality of life among different population groups: protocol for a systematic review
batch-0639,P8f0906e632ad,exclude,E4,[E4] This cross-sectional study estimates musculoskeletal pain prevalence and associated factors among walkers.,2014,Tie Parma Yamato,Prevalence of musculoskeletal pain in walkers: a cross-sectional study Prevalência de dor musculoesquelética em praticantes de caminhada: um estudo transversal La prevalencia de dolor musculo esquelético en practicantes de caminatas: estudio transversal
batch-0639,P8fa2a945ba2a,exclude,E1,[E1] HRQoL is an outcome used to compare clinical COPD classification groups and their costs.,2014,Maureen Rutten-van Molken,Are GOLD ABCD groups better associated with health status and costs than GOLD 1234 grades? A cross-sectional study
batch-0639,P8fba3cd6b2f4,exclude,E4,"[E4] This survey examines parents' treatment decisions and expectations for helmet therapy, not a health measurement instrument.",2014,Janine van Til,Parents’ decision for helmet therapy in infants with skull deformation
batch-0639,P8fc5aa482460,exclude,E4,[E4] This matched study assesses mental-health changes after kidney donation rather than developing or evaluating measurement.,2014,Jan Busschbach,Changes in mental health among living kidney donors after donation: A matched control study
batch-0639,P8fdf951f6ddf,exclude,E4,"[E4] This article describes a procedure to develop a medication-adherence prediction tool, not a health measurement or valuation method.",2014,Jan Busschbach,How to study determinants related to medication adherence in newly diagnosed polyarthritis patients for the development of a prediction instrument
batch-0639,P90104a696949,exclude,E4,[E4] This study investigates parental attitudes and uptake of influenza vaccination following vaccine adverse events.,2014,Annette Regan,The impact of pandemic A(H1N1)pdm09 influenza and vaccine-associated adverse events on parental attitudes and influenza vaccine uptake in young children
batch-0639,P908ab9ec0542,exclude,E1,[E1] The Outcome Questionnaire is used to measure psychotherapy outcomes while the research evaluates feedback delivery.,2014,Jan Busschbach,The effect of outcome monitoring feedback to clinicians and patients in short and long-term psychotherapy: A randomized controlled trial
batch-0639,P911b68b1b43e,exclude,E1,[E1] EQ-5D is used to assess expected and actual health effects of biological treatment for rheumatoid arthritis.,2014,Márta Péntek,Subjective health expectations at biological therapy initiation: a survey of rheumatoid arthritis patients and rheumatologists
batch-0639,P9152deeaf9bc,exclude,E4,[E4] This article discusses building research capacity among people with spinal cord injury.,2014,Sarah Derrett,Using Mixed Methods to Build Research Capacity Within the Spinal Cord Injured Population of New Zealand
batch-0639,P91c8fd438b15,exclude,E4,[E4] This systematic review examines the effects of the economic crisis on child health and policy-relevant outcomes.,2014,Luis Rajmil,Impact of the 2008 Economic and Financial Crisis on Child Health: A Systematic Review
batch-0639,P91d8447b0d69,exclude,E4,[E4] This meta-analysis compares surgical completeness and oncological outcomes of robotic versus open thyroidectomy.,2014,Carlos Wong,A systematic review and meta‐analysis evaluating completeness and outcomes of robotic thyroidectomy
batch-0640,P924e9197dab0,exclude,E4,"[E4] Evaluates a diabetes empowerment programme's clinical outcomes and service utilization, not health measurement or valuation.",2014,Carlos Wong,Effects of Patient Empowerment Programme (PEP) on Clinical Outcomes and Health Service Utilization in Type 2 Diabetes Mellitus in Primary Care: An Observational Matched Cohort Study
batch-0640,P9263279683f0,exclude,E5,[E5] Supplied abstract is an incomplete Swedish-language fragment and is not a usable article abstract.,2014,Anna Krabbe-Lugner,"Lek I ur och skur : Barns tankar om sin lek i en ""I ur och skur verksamhet"""
batch-0640,P928897ecd0b6,exclude,E1,[E1] Randomized treatment trial whose primary endpoint is borderline-personality severity; quality of life is only a secondary outcome.,2014,Jan Busschbach,Day Hospital Mentalization-Based Treatment (MBT-DH) versus treatment as usual in the treatment of severe borderline personality disorder: protocol of a randomized controlled trial
batch-0640,P92a1be46009d,exclude,E4,[E4] Evaluates online diabetes information and decision support rather than a health measurement instrument or valuation method.,2014,Martin Härter,Quality of online information on type 2 diabetes: a cross-sectional study
batch-0640,P92b0e93036e0,exclude,E4,"[E4] Reports European perinatal mortality trends and healthcare improvement, not measurement or health-state valuation research.",2014,Gouke Bonsel,[Foetal and neonatal mortality in a European perspective: improvement of perinatal health care in the Netherlands still necessary].
batch-0640,P9351900c1c6e,exclude,E1,[E1] Uses EQ-5D and AVVQ to compare patient outcomes after varicose-vein surgery rather than evaluate the instruments.,2014,Simon Pickard,Positive Outcomes of Varicose Vein Surgery: The Patient Perspective
batch-0640,P941f2f7e15e9,exclude,E4,"[E4] Examines uptake of a psychosocial-care screening and referral protocol in pregnancy, not a health measurement instrument.",2014,Gouke Bonsel,Withdrawal from mental and psychosocial care during pregnancy
batch-0640,P94359616a3c4,exclude,E4,"[E4] Estimates global listeriosis disease burden using DALYs as results, not a measurement or valuation method.",2014,Kristina Secnik Boye,Health care resource utilization and costs during episodes of care for type 2 diabetes mellitus-related comorbidities
batch-0640,P943fa0342597,exclude,E4,"[E4] Compares generic MCDA criteria-weighting techniques for regulatory decisions, without a health measurement or health-state valuation purpose.",2014,Juanita Haagsma,The global burden of listeriosis: a systematic review and meta-analysis
batch-0640,P95602e10e3e4,exclude,E4,"[E4] Describes and evaluates a stepped-care treatment network for depression, rather than health measurement or valuation research.",2014,Martin Härter,Gestuftes Vorgehen (Stepped-Care) bei der Behandlung von Patienten mit Depressionen. Bericht über das Gesundheitsnetz Depression im psychenet - Hamburger Netz psychische Gesundheit
batch-0640,P95a160cfb465,exclude,E4,"[E4] Analyzes associations of expenditure inequality with mortality outcomes in rural Iran, not health measurement or valuation.",2014,Hesam Ghiasvand,Association of Health and Food Expenditures Inequality With Health Outcomes: A Case Study on Iranian Rural Households
batch-0640,P95d2880c989c,exclude,E4,"[E4] Registry follow-up assesses cancer incidence and mortality by lipid-lowering treatment group, with no measurement or valuation focus.",2014,Knut Stavem,Incidence of Cancer and Mortality in Patients from the Simvastatin and Ezetimibe in Aortic Stenosis (SEAS) Trial
batch-0640,P966251e87305,exclude,E2,"[E2] Discusses the cost-effectiveness of EVAR versus open repair, not a health measurement or valuation method.",2014,Mark Sculpher,Behandlung von abdominalem Aortenaneurysma: EVAR ist in Langzeitmodellen nicht kosteneffektiv
batch-0640,P96787430dc40,exclude,E4,"[E4] Compares ankle-foot orthosis manufacturing methods for delivery, cost, and device outcomes, not health measurement or valuation.",2014,Chris Sampson,A randomised controlled trial of laser scanning and casting for the construction of ankle–foot orthoses
batch-0640,P969da0fc473f,exclude,E1,[E1] Uses self-reported EQ-5D as a predictor of later wellbeing after injury rather than evaluating the instrument.,2014,Sarah Derrett,Injury characteristics and EQ-5D as predictors of personal wellbeing after injury
batch-0640,P9709d8c8ee11,exclude,E4,"[E4] Estimates direct medical costs of diabetes complications for economic modeling, not a health measurement or valuation method.",2014,Kristina Secnik Boye,Direct Medical Costs for Complications Among Children and Adults with Diabetes in the US Commercial Payer Setting
batch-0640,P97f0b0d9c0d0,exclude,E3,[E3] Uses a discrete choice experiment to elicit preferences for consumer-directed care services rather than value health states.,2014,Julie Ratcliffe,A health economic model for the development and evaluation of innovations in aged care: an application to consumer-directed care—study protocol
batch-0641,P9950d72fce32,exclude,E4,[E4] This prospective cohort evaluates anticoagulation quality and its clinical care determinants.,2014,thomas kohlmann,The quality of oral anticoagulation in general practice in patients with atrial fibrillation
batch-0641,P9a1b5def6c44,exclude,E4,[E4] This review appraises the methodological quality of rheumatoid arthritis treatment guidelines.,2014,Deborah Marshall,Adding a “GRADE” to the quality appraisal of rheumatoid arthritis guidelines identifies limitations beyond AGREE-II
batch-0641,P9bd41797797c,exclude,E4,[E4] This quasi-experiment compares cerebral palsy rehabilitation service models and clinical outcomes.,2014,Jennifer Jelsma; Jermaine Dambi,The impact of hospital-based and community based models of cerebral palsy rehabilitation: a quasi-experimental study
batch-0641,P9c3a52305d9f,exclude,E4,[E4] This survey concerns pharmacy students' knowledge and perceptions of generic medicines.,2014,Asrul Shafie,Knowledge and perception of senior year pharmacy students about generic medicines in public Universities of Malaysia
batch-0641,P9c942590dd64,exclude,E4,"[E4] This primary-care cohort studies neuropsychiatric symptoms, caregiver distress, and resource use in dementia.",2014,Bernhard Michalowsky,Neuropsychiatric symptoms in people screened positive for dementia in primary care
batch-0641,P9cadf0af9081,exclude,E2,[E2] This study estimates provider and patient costs of tuberculosis treatment and their cost drivers.,2014,Asrul Shafie,"Resource utilization pattern and cost of tuberculosis treatment from the provider and patient perspectives in the state of Penang, Malaysia"
batch-0641,P9e36da82931d,exclude,E4,"[E4] This study describes rehabilitation goals and predictors among orthopaedic, oncology, and psychosomatic patients.",2014,Ines Buchholz,Deskriptoren und Prädiktoren von Reha-Zielen von Patienten in der medizinischen Rehabilitation
batch-0641,P9e93c2d4c9b5,exclude,E4,[E4] This case-control study compares physical fitness performance in children with developmental coordination disorder.,2014,Jennifer Jelsma,Physical fitness in children with Developmental Coordination Disorder: Measurement matters
batch-0641,P9ebcaeee8fb1,exclude,E4,[E4] This survey compares household disaster preparedness and associated demographic factors.,2014,Erica Lubetkin,Disaster Preparedness: A Comparative Study of North Carolina and Montana
batch-0641,P9ee0bbe73a0c,exclude,E5,[E5] This is a protocol for a randomized trial of culturally sensitive patient information material.,2014,Martin Härter,"Development and testing of culturally sensitive patient information material for Turkish, Polish, Russian and Italian migrants with depression or chronic low back pain (KULTINFO): study protocol for a double-blind randomized controlled trial"
batch-0641,P9f69a361fec5,exclude,E4,[E4] This article concerns automated electrical lighting control for a sports field.,2014,victor zarate,Sistema automatizado para el control de iluminación eléctrica de un campo deportivo
batch-0641,Pa057faa545ef,exclude,E4,[E4] This record review evaluates postoperative vital-sign monitoring and responses to clinical deterioration.,2014,Jennifer Jelsma,Record Review to Explore the Adequacy of Post-Operative Vital Signs Monitoring Using a Local Modified Early Warning Score (Mews) Chart to Evaluate Outcomes
batch-0641,Pa0ef4bbd276b,exclude,E4,[E4] This study examines associations between MECP2 mutation type and speech-language abilities in Rett syndrome.,2014,Jenny Downs,Aspects of speech‐language abilities are influenced by <i>MECP2</i> mutation type in girls with Rett syndrome
batch-0641,Pa116c430ad79,exclude,E4,[E4] This is a general statistical methods review of longitudinal data with irregular observation times.,2014,Eleanor Pullenayegum,"Longitudinal data subject to irregular observation: A review of methods with a focus on visit processes, assumptions, and study design"
batch-0641,Pa121133fe67c,exclude,E4,[E4] This meta-analysis compares efficacy and safety of biologic treatments for ankylosing spondylitis.,2014,Márta Péntek,Comparative efficacy and safety of biosimilar infliximab and other biological treatments in ankylosing spondylitis: systematic literature review and meta-analysis
batch-0641,Pa294c7b74e16,exclude,E5,[E5] The supplied abstract is an incomplete background fragment without usable study methods or results.,2014,Maureen Rutten-van Molken,Evidence-based policy making: how cost-effective are disease management programs in the Netherlands?
batch-0642,Pa32825686274,exclude,E4,"[E4] This expert survey examines patient-centeredness concepts and terminology, not a health measurement instrument or valuation method.",2014,Martin Härter,How do health services researchers understand the concept of patient-centeredness? Results from an expert survey
batch-0642,Pa36827434070,exclude,E4,"[E4] This qualitative study describes communication in Rett syndrome to inform interventions, not measurement-method research.",2014,Jenny Downs,Parental perspectives on the communication abilities of their daughters with Rett syndrome
batch-0642,Pa42093476968,exclude,E1,"[E1] Caregiver strain, satisfaction, and preferences are outcomes of a hospital-at-home trial rather than its measurement focus.",2014,Maureen Rutten-van Molken,"Informal caregiver strain, preference and satisfaction in hospital-at-home and usual hospital care for COPD exacerbations: Results of a randomised controlled trial"
batch-0642,Pa4b417a59d0a,exclude,E4,"[E4] This tests how treatment information order affects patient decisions, without developing or evaluating a health measure.",2014,Nick Bansback; Stirling Bryan,Exploiting order effects to improve the quality of decisions
batch-0642,Pa5d42bcb030a,exclude,E4,"[E4] This qualitative study concerns perceptions of gene-expression testing and chemotherapy decisions, not health measurement.",2014,Deborah Marshall,Patients’ Perceptions of Gene Expression Profiling in Breast Cancer Treatment Decisions
batch-0642,Pa60fb2b7d505,exclude,E4,[E4] This longitudinal study analyzes determinants of depressive symptoms rather than evaluating a measurement or valuation method.,2014,Ulrike Ravens-Sieberer,Risk and protective factors for the development of depressive symptoms in children and adolescents: results of the longitudinal BELLA study
batch-0642,Pa6972bed4ec1,exclude,E2,[E2] This is a cost-effectiveness analysis of home visits in which QALYs are intervention outcomes.,2014,Chris Sampson,An Introduction to Economic Evaluation in Occupational Therapy: Cost-Effectiveness of Pre-Discharge Home Visits after Stroke (HOVIS)
batch-0642,Pa6a109c20225,exclude,E4,"[E4] FIMA is developed to record health-service resource use in older people, not to measure health or value health states.",2014,Wolfgang Greiner,FIMA – Fragebogen zur Erhebung von Gesundheitsleistungen im Alter: Entwicklung und Pilotstudie
batch-0642,Pa6c9094984c3,exclude,E4,"[E4] This reports real-world treatment patterns for advanced breast cancer, with no measurement or valuation research.",2014,Wolfgang Greiner,"Baseline results from ACT-FASTER, a prospective cohort study exploring treatment patterns with fulvestrant and exemestane in postmenopausal patients with advanced hormone-receptor positive breast cancer under real-life conditions in Germany"
batch-0642,Pa70c3f7117c6,exclude,E4,"[E4] This economic analysis examines medication costs and associated factors in dementia, not a health measure or valuation method.",2014,Bernhard Michalowsky,Medication Cost of Persons with Dementia in Primary Care in Germany
batch-0642,Pa7a05175707e,exclude,E2,"[E2] This systematic review assesses cost-utility of cognitive behavioural therapy, treating QALYs as economic-evaluation results.",2014,Martin Härter,Cost-Utility Analyses of Cognitive-Behavioural Therapy of Depression: A Systematic Review
batch-0642,Pa7b0f55c105a,exclude,E4,"[E4] This protocol evaluates a psychosocial cancer-care model's impacts and costs, not a health measurement instrument.",2014,Rosalie Viney,"The PACT study protocol: a time series study investigating the impact, acceptability and cost of an integrated model for psychosocial screening, care and treatment of patients with urological and head and neck cancers"
batch-0642,Pa83e2b41c01b,exclude,E2,[E2] This trial-based cost-utility analysis uses EQ-5D utilities and QALYs to compare surgical treatments.,2014,Elske van den Akker-van Marle,Interspinous process devices versus standard conventional surgical decompression for lumbar spinal stenosis: cost-utility analysis
batch-0642,Pa92924eeb5b2,exclude,E4,"[E4] This workforce survey studies general practitioners' working-hour preferences and changes, not health measurement.",2014,Richard Norman,The desire and capability of Australian general practitioners to change their working hours
batch-0642,Pa9412a45d2e8,exclude,E1,[E1] The 15D is used as an outcome to compare treated pituitary-adenoma patients with controls.,2014,Harri Sintonen,Normal long‐term health‐related quality of life can be achieved in patients with functional pituitary adenomas having surgery as primary treatment
batch-0642,Pa9775c78dccd,exclude,E4,"[E4] This translation work assesses cancer risk-belief items, not a health or wellbeing measurement instrument.",2014,Erica Lubetkin,Examining Intuitive Cancer Risk Perceptions in Haitian-Creole and Spanish-Speaking Populations
batch-0642,Pa9e3273a7852,exclude,E4,[E4] This policy overview describes the role of health-economic evaluations in Swedish healthcare decision-making.,2014,Emelie Heintz,The impact of health economic evaluations in Sweden
batch-0642,Paaa2262f6a16,exclude,E4,[E4] This simulation estimates the cost-effectiveness of intestinal transplantation rather than studying a measurement or valuation method.,2014,Paul Krabbe,Cost-effectiveness of intestinal transplantation for adult patients with intestinal failure: a simulation study
batch-0643,Paabf82d56411,exclude,E1,[E1] The study measures KINDL HRQoL only to describe the impact of chronic pain and its costs in children.,2014,Ciaran O'Neill,"Chronic Pain in School-aged Children in Ireland: Results From the PRIME-C Study on Prevalence, Impact and Economic Costs"
batch-0643,Paae99c0dc4b7,exclude,E4,"[E4] This clinical lesson explains diagnosis and timely surgical management of paediatric inguinal hernia, not health measurement or valuation.",2014,Ilan Koppen,"Liesbreuken bij kinderen: goed kijken, snel handelen."
batch-0643,Pab305919af9f,exclude,E1,"[E1] SF-36 scores are outcomes used to assess the effect of tuberculosis treatment, not the research object.",2014,Asrul Shafie,Impact of tuberculosis treatment on health-related quality of life of pulmonary tuberculosis patients: a follow-up study
batch-0643,Pab74e83df0a7,exclude,E3,[E3] The DCE elicits parents' preferences and willingness to pay for juvenile arthritis foot-care services.,2014,Paula Lorgelly,An exploration of parents' preferences for foot care in juvenile idiopathic arthritis: a possible role for the discrete choice experiment
batch-0643,Pabe9123b74cf,exclude,E4,"[E4] This overview concerns access to biological therapies and disease burden in Central and Eastern Europe, not measurement or valuation.",2014,Márta Péntek,Biological therapy in inflammatory rheumatic diseases: issues in Central and Eastern European countries
batch-0643,Pac06a2ab1d7a,exclude,E1,[E1] Quality of life is a secondary clinical outcome in a trial of collaborative depression care for lung cancer.,2014,Mark Sculpher,Integrated collaborative care for major depression comorbid with a poor prognosis cancer (SMaRT Oncology-3): a multicentre randomised controlled trial in patients with lung cancer.
batch-0643,Pac925a0c4884,exclude,E4,"[E4] This survey investigates childlessness and fertility intentions, without a health measurement or valuation objective.",2014,Benjamin Matthew Craig,A Generation of Childless Women: Lessons from the United States
batch-0643,Pad1e88740222,exclude,E1,[E1] EQ-5D and SF-36 are outcome measures used to evaluate rehabilitation after hip and knee replacement.,2014,thomas kohlmann,Hüft- und Knietotalendoprothesenversorgung
batch-0643,Pad4dcd6e6e40,exclude,E4,[E4] This cohort study examines concurrent digoxin and Chinese-medication use and related clinical and economic outcomes.,2014,Hsiang-Wen Lin,Would It Matter to Expose Elderly Patients Who Took Digoxin to
batch-0643,Pada6886ac946,exclude,E4,"[E4] This is the design of a hypertension-control intervention study, with blood pressure control as its primary outcome.",2014,Federico Augustovski,Comprehensive Approach for Hypertension Control in Low-Income Populations: Rationale and Study Design for the Hypertension Control Program in Argentina
batch-0643,Paddb4b84313d,exclude,E4,[E4] This systematic review addresses ethical and practical duties to recontact patients in clinical genetics.,2014,Erwin Birnie,Is there a duty to recontact in light of new genetic technologies? A systematic review of the literature
batch-0643,Paddf9ccdc734,exclude,E1,"[E1] HRQoL instruments, including EQ-VAS and HUI3, are used to compare stuttering children with reference groups.",2014,Elly Stolk,Health-related quality of life of preschool children who stutter
batch-0643,Paedfe9da7adc,exclude,E2,"[E2] The study estimates healthcare resource use and costs of wet macular degeneration, an economic-burden analysis.",2014,Piyameth Dilokthornsakul,Health resource utilization and the economic burden of patients with wet age-related macular degeneration in Thailand.
batch-0643,Paef5052f1371,exclude,E4,[E4] This observational study compares sleep quality in pregnant women with mental disorders and healthy controls.,2014,Erwin Birnie,Perceived Sleep Quality Is Worse Than Objective Parameters of Sleep in Pregnant Women with a Mental Disorder
batch-0643,Paf7bae9cc4dc,exclude,E4,"[E4] The study estimates population attributable risks for perinatal mortality risk factors, not health measurement or valuation.",2014,Erwin Birnie; Gouke Bonsel,"Population Attributable Risks of Patient, Child and Organizational Risk Factors for Perinatal Mortality in Hospital Births"
batch-0643,Pb0ab6c245231,exclude,E1,[E1] PedsQL is used to compare quality-of-life outcomes of children with congenital heart defects and classmates.,2014,Benjamin Matthew Craig,Patient-reported quality of life outcomes for children with serious congenital heart defects
batch-0644,Pb172dd573857,exclude,E4,"[E4] This examines HTA, pricing and reimbursement policy for oncology indications, not health measurement or valuation methods.",2014,Koonal Shah,The Expanding Value Footprint of Oncology Treatments
batch-0644,Pb1b4cdd3c980,exclude,E1,[E1] EQ-5D-3L is a clinical outcome in a study of gender differences after radiofrequency ablation.,2014,Dominik Golicki,Gender-related differences in outcomes and resource utilization in patients undergoing radiofrequency ablation of supraventricular tachycardia: results from Patients' Perspective on Radiofrequency Catheter Ablation of AVRT and AVNRT Study
batch-0644,Pb33eca505c32,exclude,E4,"[E4] This develops a clinical early-warning chart for bedside physiological deterioration monitoring, outside health measurement and valuation scope.",2014,Jennifer Jelsma,Monitoring Vital Signs: Development of a Modified Early Warning Scoring (Mews) System for General Wards in a Developing Country
batch-0644,Pb623d53bd4b0,exclude,E4,[E4] This models population trajectories and predictors of psychosomatic complaints rather than evaluating a measurement instrument.,2014,Ulrike Ravens-Sieberer,Modelling trajectories of psychosomatic health complaints in children and adolescents: results of the BELLA study
batch-0644,Pb74e974a338b,exclude,E4,"[E4] This qualitative study identifies barriers along care pathways for anxiety and depression, not a measurement or valuation study.",2014,Martin Härter,Versorgungsbarrieren auf den Behandlungswegen von Patienten mit Angst- und depressiven Erkrankungen – Eine qualitative Interviewstudie
batch-0644,Pb77ea4e0b294,exclude,E4,"[E4] This simulation estimates the epidemiological impact of childhood influenza vaccination, outside measurement and valuation research.",2014,Wolfgang Greiner,The epidemiological impact of childhood influenza vaccination using live-attenuated influenza vaccine (LAIV) in Germany: predictions of a simulation study
batch-0644,Pb7e875d1c06f,exclude,E4,"[E4] This discusses health-economic assessment of innovation and progress in health care policy, not a health measure or valuation method.",2014,Wolfgang Greiner,Gesundheitsökonomische Analysen zur Abgrenzung von Innovation und Fortschritt
batch-0644,Pb7f9e11293e8,exclude,E4,"[E4] This laboratory study investigates gene splicing regulation in psoriasis pathogenesis, outside scope.",2014,Eszter Szlávicz,Splicing regulation disturbances in psoriasis pathogenesis
batch-0644,Pb86c9268463e,exclude,E4,"[E4] This evaluates utilisation, effects, quality and costs of maternal emergency referral services, not measurement or valuation.",2014,Shankar Prinja,Evaluation of Publicly Financed and Privately Delivered Model of Emergency Referral Services for Maternal and Child Health Care in India
batch-0644,Pb8cb8e1b9657,exclude,E4,"[E4] This assesses associations between recession-related unemployment and adolescents' psychological complaints, not measurement research.",2014,Ulrike Ravens-Sieberer,Adolescents’ psychological health complaints and the economic recession in late 2007: a multilevel study in 31 countries
batch-0644,Pb91c7d7b9d1c,exclude,E4,"[E4] This non-systematic review concerns clinical bladder-cancer treatment delivery and effectiveness, not measurement or valuation.",2014,Rosalie Viney,The effects and effectiveness of electromotive drug administration and chemohyperthermia for treating non-muscle invasive bladder cancer
batch-0644,Pb961daf663bc,exclude,E2,[E2] This cost-utility model reports QALYs and ICERs for aortic valve implantation as economic-evaluation outcomes.,2014,Mark Sculpher,Cost-utility of transcatheter aortic valve implantation for inoperable patients with severe aortic stenosis treated by medical management: a UK cost-utility analysis based on patient-level data from the ADVANCE study
batch-0644,Pb9eef1a94678,exclude,E4,"[E4] This retrospectively compares clinical cranioplasty reconstruction techniques and complications, outside scope.",2014,Brigitte Essers,Patient-Specific Implants Compared With Stored Bone Grafts for Patients With Interval Cranioplasty
batch-0644,Pba03c54618f2,exclude,E4,"[E4] This evaluates SMS surveillance of influenza-vaccine adverse events in pregnancy, not health measurement or valuation.",2014,Annette Regan,Using <scp>SMS</scp> to monitor adverse events following trivalent influenza vaccination in pregnant women
batch-0644,Pba8069ce6de0,exclude,E2,[E2] This systematic review evaluates cost-effectiveness and cost-utility of asthma-management interventions.,2014,Asrul Shafie,Economic evaluation of enhanced asthma management: a systematic review
batch-0644,Pbb8310617901,exclude,E4,"[E4] This validates a shared-decision-making process questionnaire, not a health measurement instrument.",2014,Martin Härter,Validation of the <scp>S</scp>panish version of the 9‐item <scp>S</scp>hared <scp>D</scp>ecision‐<scp>M</scp>aking <scp>Q</scp>uestionnaire
batch-0645,Pbbd2afcd962a,exclude,E4,"[E4] This review estimates societal and victim costs of crime, not a health measurement or health-state valuation method.",2014,Nyantara Wickramasekera,Cost of crime: a systematic review
batch-0645,Pbc3625c84377,exclude,E4,"[E4] This econometric study compares spatial price-index methods and welfare rankings in India, without a health measurement purpose.",2014,Kompal Sinha,SPATIAL COMPARISONS OF PRICES AND EXPENDITURE IN A HETEROGENEOUS COUNTRY: METHODOLOGY WITH APPLICATION TO INDIA
batch-0645,Pbc7cc074ccc6,exclude,E4,[E4] This study reports resource use and payer costs for lung cancer screening and treatment.,2014,Corneliu Bolbocean,Resource Utilization and Costs during the Initial Years of Lung Cancer Screening with Computed Tomography in Canada
batch-0645,Pbd0ffb87fa8c,exclude,E4,"[E4] This meta-analysis assesses clinical efficacy, insulin dose, and hypoglycaemia outcomes of insulin degludec.",2014,Dominik Golicki,The beneficial effect of insulin degludec on nocturnal hypoglycaemia and insulin dose in type 1 diabetic patients: a systematic review and meta-analysis of randomised trials
batch-0645,Pbd2d0f86fa74,exclude,E4,"[E4] This taxonomy concerns reporting methods for resource-use data in trial-based economic evaluations, not health measurement.",2014,David Whitehurst,Taxonomy for methods of resource use measurement.
batch-0645,Pbd8e71e5df1a,exclude,E4,[E4] This comparative cohort study estimates healthcare costs associated with gestational diabetes.,2014,Ciaran O'Neill,Short‐ and long‐term effects of gestational diabetes mellitus on healthcare cost: a cross‐sectional comparative study in the ATLANTIC DIP cohort
batch-0645,Pbdfb5fea4846,exclude,E4,[E4] This surveillance study describes survival and adult clinical health characteristics in Rett syndrome.,2014,Jenny Downs,Twenty years of surveillance in Rett syndrome: what does this tell us?
batch-0645,Pbe64aa16c8aa,exclude,E2,"[E2] This review appraises cost-effectiveness evaluations of radiotherapy, where QALYs are economic-evaluation outcomes.",2014,Mark Sculpher,What is the Quality of Economic Evaluations of Non-Drug Therapies? A Systematic Review and Critical Appraisal of Economic Evaluations of Radiotherapy for Cancer
batch-0645,Pbede3d85b4b8,exclude,E4,[E4] This longitudinal study evaluates serum CEA as a biomarker for fracture risk and bone mineral density.,2014,Min-Woo Jo,Higher serum carcinoembryonic antigen levels associate with more frequent development of incident fractures in Korean women: A longitudinal study using the national health insurance claim data
batch-0645,Pbf62f0e3250c,exclude,E4,[E4] This cohort analysis evaluates the association of early valve surgery with mortality from prosthetic-valve endocarditis.,2014,Marisa Da Santos,Impact of Early Valve Surgery on Outcome of Staphylococcus aureus Prosthetic Valve Infective Endocarditis: Analysis in the International Collaboration of Endocarditis–Prospective Cohort Study
batch-0645,Pbfa679de5d07,exclude,E1,[E1] The SF-36 is used as an outcome to assess quality-of-life change after gastric bypass surgery.,2014,Claire Gudex,Improvement in health-related quality of life following Roux-en-Y gastric bypass.
batch-0645,Pc050dac5296a,exclude,E4,[E4] This systematic review and meta-analysis compares the clinical efficacy and safety of prostate-cancer treatments.,2014,Fanni Rencz; Márta Péntek,[Clinical efficacy and safety of enzalutamide in metastatic castration-resistant prostate cancer: systematic review and meta-analysis].
batch-0645,Pc088c2c3c79a,exclude,E4,[E4] This systematic review estimates pain prevalence and management in people living with HIV/AIDS.,2014,Jennifer Jelsma,Pain in people living with HIV/AIDS: a systematic review
batch-0645,Pc098c141b55a,exclude,E4,[E4] This cross-sectional study estimates psychoactive-substance use prevalence and risk factors among trauma patients.,2014,Juanita Haagsma,Psychoactive substance (drugs and alcohol) use by Emergency Department patients before injury
batch-0645,Pc0a201bf40a6,exclude,E4,[E4] This survey examines schoolchildren's preferences for web versus paper questionnaires and Internet communication.,2014,Luis Rajmil,Preferencias en el formato de cuestionarios y en el uso de Internet en escolares
