batch_id,record_id,outcome,code,reason,year,linked_people,title
batch-0720,P4f309e10b1a9,retain,R1,[R1] This article presents a command that calculates EQ-5D index values from instrument responses using country value sets.,2011,Juan M. Ramos-Goñi,Eq5d: A command to Calculate Index Values for the EQ-5D Quality-of-life Instrument
batch-0721,P56503771bbbf,retain,R2,[R2] The study develops ADHD health-state descriptions and elicits general-public utilities using time trade-off.,2011,Andrew Lloyd,Estimation of Utilities in Attention-Deficit Hyperactivity Disorder for Economic Evaluations
batch-0721,P5738aace99ce,retain,R1,[R1] The research directly compares the descriptive and valuation properties of EQ-5D and SF-6D utility measures.,2011,David Whitehurst; Stirling Bryan,Another Study Showing that Two Preference-Based Measures of Health-Related Quality of Life (EQ-5D and SF-6D) are Not Interchangeable. But Why Should We Expect Them to be?
batch-0721,P5798ec4c6727,retain,R1,"[R1] The study directly compares EQ-5D, SF-36, and SGRQ performance for discriminating COPD severity.",2011,Simon Pickard,Comparison of health-related quality of life measures in chronic obstructive pulmonary disease
batch-0721,P58a980b23d70,retain,R2,"[R2] The study evaluates approaches for adjusting EQ-5D-derived disability weights for comorbidity, a health measurement method.",2011,Gouke Bonsel; Juanita Haagsma,The effect of comorbidity on health-related quality of life for injury patients in the first year following injury: comparison of three comorbidity adjustment approaches
batch-0722,P5d02baea822e,retain,R2,[R2] Directly tests whether condition labels affect time-trade-off health-state values.,2011,Aki Tsuchiya; Donna Rowen,"It’s All in the Name, or Is It? The Impact of Labeling on Health State Values"
batch-0723,P6851d677c4c8,retain,R2,"[R2] The study's stated aim is to assess agreement between child and proxy HRQoL reports, making health measurement the central object.",2011,Paula Lorgelly,The self versus proxy report conundrum in juvenile idiopathic arthritis: implications for a cost‐effectiveness analysis of integrated podiatry care
batch-0723,P68ffec50ff4f,retain,R2,[R2] The article develops and psychometrically validates a disease-specific body-image measurement tool.,2011,Caitlyn Solem; Simon Pickard,A brief assessment tool for body image in systemic lupus erythematosus
batch-0724,P6de1b3019287,retain,R2,[R2] The study develops patient- and carer-reported dementia health-state classification systems through factor and Rasch analysis.,2011,Brendan Mulhern; Donna Rowen,Improving the Measurement of QALYs in Dementia: Developing Patient- and Carer-Reported Health State Classification Systems Using Rasch Analysis
batch-0724,P71b0c7a1f48c,retain,R2,[R2] The paper tests the QALY model's assumption that life-duration utility is independent of health-state quality.,2011,Arthur Attema,A test of independence of discounting from quality of life
batch-0724,P722e6ea613e2,retain,R2,[R2] This study evaluates the practicality and construct validity of the CHU9D preference-based HRQoL measure in adolescents.,2011,Julie Ratcliffe,An assessment of the construct validity of the CHU9D in the Australian adolescent general population
batch-0724,P7426123fecea,retain,R2,"[R2] The study evaluates the applicability of the 15D, 16D, and 17D HRQoL instruments in paediatric inflammatory bowel disease.",2011,Harri Sintonen,Health‐related quality of life in paediatric patients with inflammatory bowel disease related to disease activity
batch-0725,P74fad7d4bb99,retain,R2,[R2] Evaluates test-retest reliability and smallest real difference of knee strength and work measurements.,2011,Narcis Gusi,Test-Retest Reliability of Isometric and Isokinetic Knee Extension and Flexion in Patients With Fibromyalgia: Evaluation of the Smallest Real Difference
batch-0726,P8006c4ec8de4,retain,R2,[R2] This study directly tests TTO procedural invariance and constant proportional tradeoffs for health-state valuation.,2011,Arthur Attema,"The way that you do it? An elaborate test of procedural invariance of TTO, using a choice-based design"
batch-0726,P82a298640fdb,retain,R2,[R2] This study evaluates agreement between MOS-HIV and SF-12v2 and validates the latter for measuring HIV-related quality of life.,2011,Eleanor Pullenayegum,A comparison of the MOS-HIV and SF-12v2 for measuring health-related quality of life of men and women living with HIV/AIDS
batch-0726,P856808e2eb45,retain,R1,[R1] This study re-estimates and compares EQ-5D health-state valuation models and recommends alternative US value sets.,2011,Benjamin Matthew Craig; Jan Busschbach,Revisiting United States valuation of EQ-5D states
batch-0726,P88d75470fc44,retain,R2,[R2] This study develops a vision-targeted health-state classification system for utility estimation from the NEI VFQ-25.,2011,Andrew Lloyd,Rasch analysis in the development of a simplified version of the national eye institute visual-function questionnaire-25 for utility estimation
batch-0726,P8a38655b1163,retain,R2,[R2] This study investigates how adaptation information changes general-population values for hypothetical health states.,2011,Aki Tsuchiya,Understanding the effect of disease adaptation information on general population values for hypothetical health states
batch-0726,P8a3b3332b75f,retain,R1,[R1] This study compares EQ-5D with the Oxford Hip Score and evaluates mapping between them to estimate utilities.,2011,Mark Oppe; Nancy Devlin,Comparison of the Underlying Constructs of the EQ-5D and Oxford Hip Score: Implications for Mapping
batch-0726,P8adef0cab3c0,retain,R2,[R2] This study assesses reliability and validity of the Spanish CHIP-CE/CRF health measurement instrument.,2011,Luis Rajmil,Reliability and validity of the Spanish version of the Child Health and Illness Profile Child-Edition/Child Report Form (CHIP-CE/CRF)
batch-0726,P8cdee3a2a531,retain,R2,[R2] This study develops and evaluates methods for estimating health-utility decrements associated with adverse events.,2011,Eleanor Pullenayegum,Calculating Utility Decrements Associated With an Adverse Event
batch-0727,P8dd70aa365f6,retain,R2,"[R2] This study tests methods for deriving QALY values and public weighting of QALYs, making valuation methods its central object.",2011,Jose Luis Pinto-Prades,The social value of a QALY: raising the bar or barring the raise?
batch-0727,P8ef8efe9b16b,retain,R2,"[R2] The article centrally concerns valid, reliable standardization of patient-reported outcome end-point measurement for labeling claims.",2011,Stephen Coons,The Patient-Reported Outcome (PRO) Consortium: Filling Measurement Gaps for PRO End Points to Support Labeling Claims
batch-0727,P9135e39c4c49,retain,R2,"[R2] This study evaluates reliability, validity, and group discrimination of the SIPP-118 personality-functioning questionnaire in adolescents.",2011,Jan Busschbach,Severity Indices of Personality Problems (SIPP–118) in adolescents: Reliability and validity.
batch-0727,P9311e4433b22,retain,R2,[R2] The study introduces and experimentally tests a direct choice-based method for measuring discounting and quality of life for QALYs.,2011,Arthur Attema,A Direct Method for Measuring Discounting and QALYs
batch-0727,P9444c5f2fb7d,retain,R2,[R2] This study evaluates agreement between child self-report and parent proxy assessment using the KINDL-R HRQoL instrument.,2011,Ulrike Ravens-Sieberer,Determinants of agreement between self-reported and parent-assessed quality of life for children in Germany-results of the German Health Interview and Examination Survey for Children and Adolescents (KiGGS)
batch-0727,P9472023522a7,retain,R2,"[R2] The article examines QALY valuation approaches, VAS validity, and mapping methods as a methodological research agenda.",2011,Nick Bansback,Valuing Health for Clinical and Economic Decisions: Directions Relevant for Rheumatologists
batch-0727,P94bb4d72999f,retain,R2,"[R2] This paper discusses methodological assessment issues in quality-of-life measurement tools, including scale components and weights.",2011,John Yfantopoulos,Methodological Issues in the Quantitative Assessment of Quality of Life
batch-0727,P9783a01b4c2a,retain,R1,"[R1] This study develops and evaluates mapping functions from QLQ-C30, HAQ, and MSIS-29 to EQ-5D utilities.",2011,Elly Stolk; Matthijs Versteegh,"Mapping QLQ-C30, HAQ, and MSIS-29 on EQ-5D"
batch-0728,P995d94080abb,retain,R2,[R2] This translates and psychometrically evaluates the OASES-A-D patient-reported measurement instrument.,2011,Matthijs Versteegh,Psychometric evaluation of the Dutch translation of the Overall Assessment of the Speaker's Experience of Stuttering for adults (OASES-A-D)
batch-0728,P997a842f2a31,retain,R1,[R1] This develops and evaluates mappings from insomnia measures to EQ-5D health-state utilities.,2011,Ben Van Hout,Mapping of the Insomnia Severity Index and other sleep measures to EuroQol EQ-5D health state utilities
batch-0728,P9bd431553b7a,retain,R1,[R1] This examines how EQ-5D TTO value-set choice affects quality-adjusted life expectancy comparisons.,2011,Mark Oppe,Decomposing cross-country differences in quality adjusted life expectancy: the impact of value sets
batch-0728,P9d1bcaf459d6,retain,R1,[R1] This evaluates revised EQ-5D TTO scoring and its effect on EQ-5D utility estimates.,2011,Benjamin Matthew Craig,The Impact of a Revised EQ-5D Population Scoring on Preference-Based Utility Scores in an Inflammatory Arthritis Cohort
batch-0728,P9e86ff94a21e,retain,R1,"[R1] This compares the psychometric properties and responsiveness of EQ-5D, SF-6D, and a knee-specific questionnaire.",2011,Julie Ratcliffe,"Using the knee-specific Hughston Clinic Questionnaire, EQ-5D and SF-6D following arthroscopic partial meniscectomy surgery: a comparison of psychometric properties"
batch-0728,Pa0b6e2069e45,retain,R1,[R1] This derives and models a French EQ-5D time-trade-off value set.,2011,Gerard De Pouvourville,Valuing EQ-5D using Time Trade-Off in France
batch-0729,Pa383557aeda1,retain,R1,[R1] The study estimates and compares EQ-5D health-state utility weights across countries.,2011,Federico Augustovski; Paul Kind,"Estimation and Comparison of EQ-5D Health States' Utility Weights for Pneumoccocal and Human Papillomavirus Diseases in Argentina, Chile, and the United Kingdom"
batch-0729,Pa591ada76087,retain,R2,[R2] The study derives a Brazilian SF-6D population value set from standard-gamble health-state valuations.,2011,Donna Rowen,Estimating the SF-6D Value Set for a Population-Based Sample of Brazilians
batch-0729,Pa66a295a0540,retain,R1,[R1] The study develops and evaluates regression mapping from the Barthel Index to EQ-5D utilities.,2011,Stirling Bryan,Mapping utility scores from the Barthel index
batch-0729,Pa8c821485e28,retain,R1,[R1] The study elicits TTO values and develops an Australian EQ-5D valuation algorithm.,2011,Deborah Street; Julie Ratcliffe; Richard Norman; Rosalie Viney,Time Trade-Off Derived EQ-5D Weights for Australia
batch-0729,Paaa41536245a,retain,R2,[R2] The study develops and values a preference-based cancer measure from the EORTC QLQ-C30.,2011,Benjamin Matthew Craig; Donna Rowen,Deriving a Preference-Based Measure for Cancer Using the EORTC QLQ-C30
batch-0730,Pae7391b9ffe4,retain,R2,[R2] The study directly tests how adding a dimension changes a preference-based descriptive system and TTO health-state values.,2011,Aki Tsuchiya; Donna Rowen,The impact of adding an extra dimension to a preference-based measure
batch-0730,Pafc5aaa2465d,retain,R2,[R2] This research develops the content and response format of a patient-centred outcome measure for health and wellbeing.,2011,Stephen Coons,Developing a patient-centered outcome measure for complementary and alternative medicine therapies I: defining content and format
batch-0730,Pb16c7bc402fc,retain,R2,[R2] The study examines public preferences for weighting QALY gains by responsibility and health inequality.,2011,Aki Tsuchiya,PUBLIC PREFERENCES FOR RESPONSIBILITY VERSUS PUBLIC PREFERENCES FOR REDUCING INEQUALITIES
batch-0730,Pb2bc56e9c8f6,retain,R1,"[R1] This review evaluates the validity and responsiveness of generic multi-attribute utility measures, especially EQ-5D, in COPD.",2011,Maureen Rutten-van Molken,Utility Estimation in Chronic Obstructive Pulmonary Disease
batch-0730,Pb5fde0a8e62a,retain,R2,[R2] The article assesses preference-based quality-of-life measurement as a quantitative method for benefit-risk assessment.,2011,thomas kohlmann,Messung der Lebensqualität als Methode der Nutzen-Schaden-Abwägung?
batch-0731,Pbca00927c82c,retain,R2,[R2] The study directly evaluates and compares the factorial structure of direct and indirect methods for measuring change in rehabilitation.,2011,thomas kohlmann,Die faktorielle Struktur der direkten und der indirekten Veränderungsmessung in der medizinischen Rehabilitation - Analysen auf Itemebene
batch-0732,Pc1e8bd69a692,retain,R2,[R2] This study evaluates the validity and reliability of a questionnaire measuring health-related productivity loss.,2011,Nick Bansback,Measuring Time Input Loss Among Patients With Rheumatoid Arthritis
batch-0732,Pc2164cd7e2ca,retain,R1,"[R1] This review evaluates validity and responsiveness of generic preference-based measures, including EQ-5D, in visual disorders.",2011,Louise Longworth,A Review of Generic Preference-Based Measures of Health-Related Quality of Life in Visual Disorders
batch-0732,Pc602da7ecff4,retain,R1,[R1] This study directly evaluates EQ-5D responsiveness during recovery from a COPD exacerbation.,2011,Maureen Rutten-van Molken,Is the EQ-5D responsive to recovery from a moderate COPD exacerbation?
batch-0732,Pc794c3a01311,retain,R1,"[R1] This technical support document focuses on EQ-5D measurement, valuation, mapping, and validity for NICE submissions.",2011,Louise Longworth,NICE DSU Technical Support Document 8: An Introduction to the Measurement and Valuation of Health for NICE Submissions
batch-0733,Pcfb50b2ccec1,retain,R2,[R2] This review directly examines mapping methods for estimating utilities and their validation for preference-based measurement.,2011,Ling-Hsiang Chuang,Mapping for economic evaluation
batch-0733,Pd630b7208f52,retain,R1,[R1] This EuroQol Group study develops and preliminarily tests the EQ-5D-5L descriptive system.,2011,Andrew Lloyd; Claire Gudex; Gouke Bonsel; Michael Herdman; Paul Kind,Development and preliminary testing of the new five-level version of EQ-5D (EQ-5D-5L)
batch-0733,Pd7b5dc7dad59,retain,R2,"[R2] This study directly compares TTO, rank, and discrete-choice methods for anchoring health-state utility values.",2011,Aki Tsuchiya; Donna Rowen,"Comparison of health state utility values derived using time trade-off, rank and discrete choice data anchored on the full health-dead scale"
batch-0734,Pd903f5a722aa,retain,R1,[R1] The study tests DCE versus TTO methods to derive EQ-5D health-state utility values.,2011,Aki Tsuchiya; Nick Bansback,Using a discrete choice experiment to estimate health state utility values
batch-0735,Pe7ff0cff6188,retain,R1,[R1] This study creates a UK catalogue of EQ-5D index scores and condition-specific disutilities.,2011,Mark Sculpher,Catalogue of EQ-5D Scores for the United Kingdom
batch-0735,Pe98fc242ca37,retain,R2,"[R2] This study directly compares VAS, TTO, and DCE methods for valuing maternal and neonatal health-state vignettes.",2011,Erwin Birnie; Gouke Bonsel,"Obstetrical outcome valuations by patients, professionals, and laypersons: differences within and between groups using three valuation methods"
batch-0736,Peca148cb0361,retain,R1,[R1] This systematic review directly compares group mean EQ-5D and SF-6D utility scores and their interchangeability.,2011,David Whitehurst; Stirling Bryan,Systematic Review and Empirical Comparison of Contemporaneous EQ-5D and SF-6D Group Mean Scores
batch-0736,Ped7ab7208dca,retain,R1,[R1] This study evaluates measurement equivalence and reliability of IVR versus paper EQ-5D administration.,2011,Stephen Coons,Measurement Equivalence of Interactive Voice Response and Paper Versions of the EQ-5D in a Cancer Patient Sample
batch-0737,Pfddd6a1dfe86,retain,R2,[R2] The study develops rheumatoid arthritis health states and evaluates how adaptation information changes general-population health-state valuations.,2011,Aki Tsuchiya,Using mixed methods research to explore the effect of an adaptation exercise on general population valuations of health states
batch-0737,Pfe70b1e33264,retain,R1,"[R1] This feasibility study develops value-based mapping between preference-based measures, including EQ-5D, using health-state VAS valuations.",2011,Aki Tsuchiya; Donna Rowen,Valuing states from multiple measures on the same visual analogue sale: a feasibility study
batch-0738,P005234abd567,retain,R1,[R1] This study directly compares the discriminative capacity of EQ-5D with SF-6D and SF-12 as health-status instruments.,2010,Luis Rajmil,"Discriminative capacity of the EQ-5D, SF-6D, and SF-12 as measures of health status in population health survey"
batch-0738,P0304368e0b49,retain,R2,"[R2] This systematic review identifies condition-specific HRQoL instruments for amblyopia and strabismus, making health measurement its central object.",2010,Jill Carlton,Health-related quality of life measures (HRQoL) in patients with amblyopia and strabismus: a systematic review
batch-0739,P0bbe5f7041c9,retain,R1,"[R1] The study directly compares EQ-5D and HUI measurement properties, validity, and discriminative performance in injury patients.",2010,Gouke Bonsel; Juanita Haagsma,The measurement of long-term health-related quality of life after injury: comparison of EQ-5D and the health utilities index
batch-0739,P10397a3d7b3a,retain,R2,[R2] The research develops a condition-specific preference-based health measure by selecting AQLQ items for the AQL-5D.,2010,Aki Tsuchiya,The Use of Rasch Analysis in Reducing a Large Condition-Specific Instrument for Preference Valuation
batch-0739,P12568d780e24,retain,R2,[R2] The study evaluates the 15D's feasibility and discriminatory ability and compares its measurement performance with the IBDQ.,2010,Harri Sintonen,Health-related quality of life in inflammatory bowel disease measured with the generic 15D instrument
batch-0739,P1270876c971f,retain,R2,[R2] The study evaluates the then-test and response-shift interpretation for self-reported general health and pain measurement.,2010,Peep Stalmeier,The relationship between change in subjective outcome and change in disease: a potential paradox
batch-0740,P19bcf6f56bbb,retain,R2,"[R2] This review focuses on creating reliable PROMs, presenting their results, and applying patient-reported health measurement in decision-making.",2010,Nancy Devlin,Getting the Most out of PROMs: Putting Health Outcomes at the Heart of NHS Decision-Making
batch-0740,P1a0bcad76df9,retain,R2,[R2] This study linguistically validates and culturally adapts the Wisconsin Smoking Withdrawal Scale as a measurement instrument.,2010,Asrul Shafie,Measurement of nicotine withdrawal symptoms: linguistic validation of the Wisconsin Smoking Withdrawal Scale (WSWS) in Malay
batch-0741,P1fde22e8ece9,retain,R1,[R1] Develops and evaluates a mapping function from WOMAC scores to the EQ-5D utility index.,2010,Eleanor Pullenayegum,Use of a Disease-Specific Instrument in Economic Evaluations: Mapping WOMAC onto the EQ-5D Utility Index
batch-0741,P200a78196559,retain,R1,[R1] Examines how EQ-5D value sets affect statistical inference from EQ-5D profiles.,2010,Nancy Devlin,Statistical Analysis of EQ-5D Profiles: Does the Use of Value Sets Bias Inference?
batch-0741,P20a99525c4e9,retain,R1,[R1] Compares administration modes for time trade-off health-state valuation and resulting EQ-5D value sets.,2010,Deborah Street; Richard Norman; Rosalie Viney,Does mode of administration matter? Comparison of online and face-to-face administration of a time trade-off task
batch-0742,P299ab0ed0870,retain,R2,"[R2] The study directly evaluates reliability, validity, responsiveness, and interpretability of the Nepalese Kiddo-KINDL HRQOL measure.",2010,Ulrike Ravens-Sieberer,Reliability and validity of a Nepalese version of the Kiddo-KINDL in adolescents.
batch-0742,P2a3caaa5603a,retain,R2,[R2] The study values asthma health states with TTO and develops a preference-based AQL-5D scoring index.,2010,Aki Tsuchiya,Estimating a Preference-Based Index for a 5-Dimensional Health State Classification for Asthma Derived from the Asthma Quality of Life Questionnaire
batch-0742,P2dd131faf0af,retain,R2,[R2] The article centrally describes conceptual and methodological health-related quality-of-life measures for trauma outcome assessment.,2010,thomas kohlmann,Gesundheitsbezogene Lebensqualität als Outcomekriterium in der Traumatologie
batch-0743,P333c810b0949,retain,R2,"[R2] The study generates and evaluates short scales for components of children's health literacy, including internal consistency and dimensionality.",2010,thomas kohlmann,"Die Erfassung von gesundheitsbezogenem Verhalten, Wissen, Einstellung und Kommunikation bei Kindern in Mecklenburg-Vorpommern"
batch-0743,P36d37f87e7c5,retain,R2,[R2] The primary purpose is to evaluate construct validity and known-group discrimination of the WPAI health-related work and activity impairment questionnaire.,2010,Nick Bansback,Validity of the work productivity and activity impairment questionnaire - general health version in patients with rheumatoid arthritis
batch-0744,P3a9036efac07,retain,R2,[R2] The study translates and psychometrically evaluates the pain-anxiety BSPAS instrument.,2010,Luis Rajmil,Reliability and validity of the Brazilian-Portuguese version of the Burns Specific Pain Anxiety Scale (BSPAS)
batch-0744,P3b3408e1d2dd,retain,R1,[R1] The study uses EQ-5D to establish Chinese population norms and assess its discriminative validity.,2010,Kristina Burström; Paul Kind,"Population health status in China: EQ-5D results, by age, sex and socio-economic status, from the National Health Services Survey 2008"
batch-0744,P3b8ee9a56f11,retain,R2,[R2] The primary aim is to compare direct and DCE willingness-to-pay valuation methods for health outcomes.,2010,Erwin Birnie; Gouke Bonsel,Eliciting willingness to pay in obstetrics: comparing a direct and an indirect valuation method for complex health outcomes
batch-0744,P3fa1cf03065a,retain,R1,[R1] The study evaluates and develops algorithms mapping disease-specific measures onto EQ-5D utilities.,2010,Donna Rowen; Elly Stolk; Matthijs Versteegh,Mapping onto Eq-5 D for patients in poor health
batch-0745,P43c9ca3c196a,retain,R2,[R2] This review examines public-health outcome measurement and proposes the capability approach for developing a broader outcome measure.,2010,Paula Lorgelly,Outcome Measurement in Economic Evaluations of Public Health Interventions: a Role for the Capability Approach?
batch-0745,P45e74f492719,retain,R2,[R2] This compares standard-gamble and ranking methods to derive SF-6D health-state preference weights across populations.,2010,Donna Rowen,Do Portuguese and UK health state values differ across valuation methods?
batch-0745,P47c15b94b4d8,retain,R2,"[R2] This derives reference values and predicts EQ-5D utilities from the QoL-AGHDA, evaluating a measurement mapping approach.",2010,Jan Busschbach,Deriving reference values and utilities for the QoL-AGHDA in adult GHD
batch-0745,P491fb91fde16,retain,R2,"[R2] This tests the utility function for short life extensions, directly examining a health-state valuation assumption used in QALY methods.",2010,Jan Abel Olsen,Increasing marginal utility of small increases in life-expectancy?
batch-0745,P49adc9b1df43,retain,R1,"[R1] This develops and tests the child-friendly EQ-5D-Y instrument, including its comprehension and feasibility.",2010,Ann Charlotte Egmar; Gouke Bonsel; Jennifer Jelsma; Kristina Burström; Michael Herdman; Nancy Devlin; Narcis Gusi; Paul Kind; Ulrike Ravens-Sieberer; Wolfgang Greiner,Development of the EQ-5D-Y: a child-friendly version of the EQ-5D
batch-0746,P549557fbd44f,retain,R2,[R2] The article centrally presents screening and diagnostic instruments and methodological developments for measuring comorbid mental disorders.,2010,Martin Härter,Screening und Diagnostik komorbider psychischer Störungen bei körperlichen Erkrankungen
batch-0746,P55a3c427f5c0,retain,R2,[R2] This study translates and psychometrically validates the Malaysian Morisky Medication Adherence Scale.,2010,Asrul Shafie,The eight-item Morisky Medication Adherence Scale MMAS: Translation and validation of the Malaysian version
batch-0747,P58aa988fb5a5,retain,R1,[R1] The study develops a child-friendly Swedish EQ-5D version through linguistic testing with children and adolescents.,2010,Ann Charlotte Egmar; Anna Krabbe-Lugner; Kristina Burström,A Swedish child-friendly pilot version of the EQ-5D instrument--the development process
batch-0747,P5b5572647276,retain,R2,[R2] The research develops and psychometrically tests a questionnaire to measure workplace stressors.,2010,Stephen Coons,Development and Testing of the Workplace Stressors Assessment Questionnaire
batch-0747,P5ccef78f6c47,retain,R2,[R2] The study identifies and validates a unidimensional WHO well-being index using psychometric analyses.,2010,Claire Gudex,The WHO (Ten) Well-Being Index: Validation in Diabetes
batch-0747,P5db474edfb42,retain,R2,[R2] The study evaluates reliability and construct and criterion validity of the KIDSCREEN-10 HRQoL measure.,2010,Luis Rajmil; Ulrike Ravens-Sieberer,"Reliability, construct and criterion validity of the KIDSCREEN-10 score: a short measure for children and adolescents’ well-being and health-related quality of life"
batch-0747,P5eb13d68bc13,retain,R1,[R1] The study directly compares EQ-5D with PsAQoL and HAQ for discriminating psoriatic-arthritis severity.,2010,Márta Péntek,"Comparison of the Psoriatic Arthritis Quality of Life (PsAQoL) questionnaire, the functional status (HAQ) and utility (EQ-5D) measures in psoriatic arthritis: results from a cross-sectional survey"
batch-0747,P6278ab9fe0b3,retain,R1,[R1] The review and focus groups assess EQ-5D for measuring and valuing HIV/AIDS health-related quality of life.,2010,Jan Abel Olsen,The health related quality of life of people living with HIV/AIDS in sub-Saharan Africa - a literature review and focus group study
batch-0748,P65a43cc96d03,retain,R2,[R2] This directly investigates stated-preference methods for weighting health gains and valuing the QALY.,2010,Jose Luis Pinto-Prades,Weighting and valuing quality-adjusted life-years using stated preference methods: preliminary results from the Social Value of a QALY Project
batch-0748,P6a7dcfa17bbb,retain,R2,[R2] This directly evaluates the reliability of goniometry and visual estimation as methods of measuring forearm rotation.,2010,Jan Verhaar,Pronation and supination after forearm fractures in children: Reliability of visual estimation and conventional goniometry measurement
batch-0749,P6db4e07430ee,retain,R2,[R2] The study develops and compares latent-variable representations to create a model-based grading of back-pain severity.,2010,thomas kohlmann,Graded back pain revisited – Do latent variable models change our understanding of severe back pain in the general population?
batch-0749,P6e03dce46a3e,retain,R2,[R2] The study elicits standard-gamble values for SF-6D health states and estimates a Portuguese preference-based value set.,2010,Donna Rowen,A Portuguese Value Set for the SF-6D
batch-0749,P72a2c66799b4,retain,R1,"[R1] The study directly compares the measurement performance, responsiveness, and agreement of EQ-5D and 15D utilities.",2010,Harri Sintonen,"Comparison of two utility instruments, the EQ-5D and the 15D, in the critical care setting"
batch-0749,P74acae33abe7,retain,R2,[R2] The article translates and psychometrically evaluates the U-FIS fatigue-impact measurement instrument across eight languages.,2010,thomas kohlmann,International Development of the Unidimensional Fatigue Impact Scale (U-FIS)
batch-0749,P7aae2aabadea,retain,R1,[R1] The study directly evaluates and compares EQ-5D-Y and EQ-5D performance as HRQoL instruments in children.,2010,Jennifer Jelsma,A comparison of the performance of the EQ-5D and the EQ-5D-Y Health-Related Quality of Life instruments in South African children
batch-0749,P7dcda08726a4,retain,R2,[R2] The study tests how adaptation information changes general-population values elicited for rheumatoid-arthritis health states.,2010,Aki Tsuchiya,The impact of disease adaptation information on general population values for rheumatoid arthritis states
batch-0750,P8294cefd955a,retain,R1,[R1] The study estimates minimally important differences for EQ-5D and other preference-based health indices from instrument-defined health-state transitions.,2010,Stephen Coons,Using Instrument-Defined Health State Transitions to Estimate Minimally Important Differences for Four Preference-Based Health-Related Quality of Life Instruments
batch-0750,P847b09677bf9,retain,R1,[R1] This cross-sectional study directly evaluates construct validity of the EQ-5D instrument in Malaysian adults.,2010,Asrul Shafie,A cross-sectional validation study of EQ-5D among the Malaysian adult population
batch-0751,P8bea9d939049,retain,R2,"[R2] The study evaluates BWS DCE, TTO, and SG approaches for valuing CHU9D health states with adolescents.",2010,Julie Ratcliffe,Valuing Child Health Utility 9D Health States with a Young Adolescent Sample
batch-0751,P8c08464c2635,retain,R2,[R2] This review compares TTO protocols for eliciting values for health states worse than dead.,2010,Aki Tsuchiya; Nancy Devlin,Protocols for Time Tradeoff Valuations of Health States Worse than Dead: A Literature Review
batch-0751,P8f92493246ca,retain,R2,[R2] The study directly elicits standard-gamble utilities for type 1 diabetes treatment health states.,2010,Andrew Lloyd; Kristina Secnik Boye,A Valuation of Infusion Therapy to Preserve Islet Function in Type 1 Diabetes
batch-0751,P9030d33ea9f2,retain,R2,[R2] The article adapts and psychometrically evaluates PRIMUS patient-reported outcome scales across eight language versions.,2010,thomas kohlmann,International Development of the Patient-Reported Outcome Indices for Multiple Sclerosis (PRIMUS)
batch-0751,P94a647a777c0,retain,R2,[R2] The study recalibrates AQoL-6D utility scoring using adolescent TTO valuations of multiattribute health states.,2010,Kompal Sinha,Predicting Time Trade-Off Health State Valuations of Adolescents in Four Pacific Countries Using the Assessment of Quality-of-Life (AQoL-6D) Instrument
batch-0751,P94f8f55bd601,retain,R2,[R2] This review and meta-regression synthesizes breast-cancer health-state utility valuations and their assessment methods.,2010,Tessa Peasgood,Health-state utility values in breast cancer
batch-0752,P9b44650b19b1,retain,R2,[R2] The study develops and values a condition-specific preference-based health-state measure using Rasch analysis and TTO.,2010,Donna Rowen,Developing preference-based health measures: using Rasch analysis to generate health state values
batch-0752,Pa1c3a7f6b7ec,retain,R1,[R1] The study evaluates a method for estimating EQ-5D and SF-6D utilities from HAQ scores.,2010,Nick Bansback,Exploring the validity of estimating EQ-5D and SF-6D utility values from the health assessment questionnaire in patients with inflammatory arthritis
batch-0753,Pa617a338a645,retain,R1,[R1] Directly compares discrete-choice and TTO approaches for valuing EQ-5D health states on the QALY scale.,2010,Elly Stolk; Mark Oppe; Paul Krabbe,Discrete Choice Modeling for the Quantification of Health States: The Case of the EQ-5D
batch-0753,Pa815d7d8770d,retain,R2,[R2] Develops and evaluates a DXA-based shape-and-density measurement model for clinical hip OA status and progression.,2010,Jan Verhaar,A statistical model of shape and density of the proximal femur in relation to radiological and clinical OA of the hip
batch-0753,Pa9e5b4d5ffa0,retain,R2,[R2] Elicits UK public TTO utilities for systematically developed ITP health-state descriptions.,2010,Agota Szende,Measurement of utility values in the UK for health states related to immune thrombocytopenic purpura
batch-0753,Pac2db0521f82,retain,R1,"[R1] Reviews EQ-5D measurement properties in type 2 diabetes, including validity, reliability and responsiveness.",2010,Erica Lubetkin; Simon Pickard,The use of the EQ-5D preference-based health status measure in adults with Type 2 diabetes mellitus
batch-0753,Pacf330b845be,retain,R2,[R2] Evaluates the ICF framework as a structured assessment method for paediatric physiotherapy students.,2010,Des Scott; Jennifer Jelsma,Impact of using the ICF framework as an assessment tool for students in paediatric physiotherapy: a preliminary study
batch-0754,Padbc85a4aa79,retain,R2,"[R2] This study evaluates reliability, construct validity and responsiveness of the Brief Pain Inventory as its primary research aim.",2010,Knut Stavem,Psychometric properties of the Brief Pain Inventory among patients with osteoarthritis undergoing total hip replacement surgery
batch-0754,Pae072caf84f7,retain,R1,[R1] The article tests feasibility and discriminative validity of a Swedish child-friendly EQ-5D version.,2010,Ann Charlotte Egmar; Kristina Burström,Testing a Swedish child-friendly pilot version of the EQ-5D instrument--initial results
